node_id,x_coord,y_coord,zone_id,node_type,external_node
1343,427625.6568,4622195.899,321,node,0
1344,428158.8635,4621336.889,348,node,0
1345,432744.0512,4628818.998,199,node,0
1346,432742.2095,4627318.359,215,node,0
1347,432758.3741,4620095.142,391,node,0
1348,432943.088,4621709.356,340,node,0
1349,427673.1033,4620384.502,377,node,0
1350,427644.8747,4619567.68,404,node,0
1351,433122.0982,4622331.637,312,node,0
1352,433125.4806,4621703.74,342,node,0
1353,433123.9135,4622670.533,314,node,0
1354,433123.1644,4622256.515,340,node,0
1355,433126.118,4621508.701,370,node,0
1356,433140.7751,4623126.514,311,node,0
1357,433130.0108,4623863.069,258,node,0
1358,433134.3109,4626508.069,229,node,0
1359,433132.9109,4626140.07,228,node,0
1360,433141.4262,4627313.181,216,node,0
1361,427625.5491,4618982.072,423,node,0
1362,433137.9426,4627082.132,215,node,0
1363,427609.6206,4618519.819,423,node,0
1364,426644.9394,4616039.413,441,node,0
1365,433472.727,4623265.45,313,node,0
1366,433532.5258,4627310.261,216,node,0
1367,430557.3485,4618199.645,443,node,0
1368,433744.821,4621638.834,369,node,0
1369,433745.2442,4621677.494,345,node,0
1370,433754.5686,4622262.848,343,node,0
1371,430923.9713,4617690.053,469,node,0
1372,433941.4861,4623261.959,292,node,0
1373,433943.1947,4627323.136,207,node,0
1374,433949.9457,4626071.437,230,node,0
1375,433954.7109,4626507.069,229,node,0
1376,434537.599,4621543.213,390,node,0
1377,441073.8101,4609065.171,864,node,0
1378,446649.2272,4625705.514,859,node,0
1379,430938.9784,4617303.14,470,node,0
1380,431026.4156,4616882.692,475,node,0
1381,451386.2101,4633954.07,861,node,0
1382,451486.7968,4597675.363,869,node,0
1383,453434.4114,4642278.57,859,node,0
1384,455933.5086,4645776.506,859,node,0
1385,412921.5188,4642289.038,51,node,0
1386,413384.5749,4642284.649,643,node,0
1387,421083.0873,4606016.124,623,node,0
1388,413403.0411,4642710.389,646,node,0
1389,429203.1105,4608779.17,586,node,0
1390,414579.944,4642703.426,648,node,0
1391,425801.0121,4610303.07,601,node,0
1392,428309.9907,4609516.956,569,node,0
1393,430172.9107,4610159.167,573,node,0
1394,429241.2821,4609711.691,571,node,0
1395,428300.5036,4612403.173,882,node,0
1396,429325.7231,4612382.676,552,node,0
1397,430621.5131,4612348.935,558,node,0
1398,430656.9102,4611387.169,558,node,0
1399,416175.1351,4642699,648,node,0
1400,428307.0267,4611455.391,890,node,0
1401,430606.0103,4615197.271,541,node,0
1402,427349.5114,4615229.068,531,node,0
1403,429060.1156,4615215.352,532,node,0
1404,429060.6002,4616029.69,531,node,0
1405,429028.3782,4617397.003,438,node,0
1406,428413.0345,4617234.413,437,node,0
1407,428443.6602,4618312.523,432,node,0
1408,429052.1413,4618293.15,426,node,0
1409,430427.7259,4618506.632,443,node,0
1410,429912.0786,4618537.678,429,node,0
1411,429885.9774,4619491.95,411,node,0
1412,431765.5343,4618275.199,463,node,0
1413,431761.6128,4618108.071,462,node,0
1414,430551.526,4618496.407,458,node,0
1415,431515.1101,4616830.07,476,node,0
1416,429311.7254,4619919.538,378,node,0
1417,428492.2153,4619945.52,405,node,0
1418,432554.6285,4617013.008,482,node,0
1419,417802.4052,4637847.126,667,node,0
1420,414016.4117,4637868.27,665,node,0
1421,430383.7979,4621547.384,327,node,0
1422,429375.5966,4621584.486,350,node,0
1423,428558.7605,4621608.984,348,node,0
1424,429442.9959,4624064.621,276,node,0
1425,433128.1712,4624079.666,249,node,0
1426,433945.2099,4624080.07,258,node,0
1427,413772.7736,4643504.757,645,node,0
1428,433127.0322,4624757.659,248,node,0
1429,432384.5757,4624782.076,237,node,0
1430,431970.6927,4624797.107,237,node,0
1431,430678.0746,4624848.5,234,node,0
1432,432742.0747,4627774.227,206,node,0
1433,430792.9766,4629319.607,179,node,0
1434,432745.0223,4629268.858,182,node,0
1435,430802.233,4629691.714,179,node,0
1436,428203.3776,4629741.036,780,node,0
1437,414185.3175,4644320.851,640,node,0
1438,429074.4556,4631376.463,159,node,0
1439,429024.4242,4629719.499,172,node,0
1440,427346.0234,4629777.916,780,node,0
1441,425938.397,4629657.251,781,node,0
1442,429048.8271,4630553.039,159,node,0
1443,431907.5232,4631218.609,155,node,0
1444,431315.442,4631248.603,147,node,0
1445,431917.6768,4631951.69,150,node,0
1446,414571.6588,4644324.968,640,node,0
1447,431536.6308,4631944.567,148,node,0
1448,431333.9687,4631948.07,140,node,0
1449,430847.5308,4631494.074,146,node,0
1450,432034.6479,4630554.063,168,node,0
1451,430385.7247,4631511.003,145,node,0
1452,431138.5301,4634985.167,770,node,0
1453,414582.8033,4650091.595,640,node,0
1454,412869.4018,4641058.633,54,node,0
1455,412903.618,4641884.696,50,node,0
1456,430405.6062,4632203.794,138,node,0
1457,429941.4737,4632215.889,137,node,0
1458,429945.7122,4632444.475,137,node,0
1459,429953.0955,4632688.907,132,node,0
1460,430417.5841,4632673.922,132,node,0
1461,430411.5066,4632434.029,138,node,0
1462,430876.0498,4632422.959,139,node,0
1463,430882.0751,4632659.078,134,node,0
1464,425794.2406,4647457.719,23,node,0
1465,425817.0087,4641825.769,43,node,0
1466,429016.1102,4641807.27,49,node,0
1467,425809.0108,4644238.471,36,node,0
1468,430090.2233,4634996.984,762,node,0
1469,431437.0723,4614358.028,503,node,0
1470,431668.0887,4614351.27,503,node,0
1471,431770.521,4612122.824,899,node,0
1472,431352.7121,4632644.315,135,node,0
1473,430991.9859,4620312.442,386,node,0
1474,414896.8375,4636921.49,668,node,0
1475,431777.922,4620888.651,366,node,0
1476,431644.8365,4620785.421,364,node,0
1477,431647.664,4620892.084,364,node,0
1478,431656.1402,4621106.732,365,node,0
1479,431005.06,4620701.93,364,node,0
1480,431217.1102,4620489.924,385,node,0
1481,430996.5706,4620487.168,384,node,0
1482,429926.402,4619091.934,418,node,0
1483,430524.5233,4619161.156,419,node,0
1484,430305.104,4619111.893,418,node,0
1485,430376.1739,4621353.875,356,node,0
1486,428592.991,4622841.853,297,node,0
1487,425766.5313,4606704.157,909,node,0
1488,431067.3115,4622823.882,304,node,0
1489,425921.9999,4627365.915,262,node,0
1490,413282.1431,4639935.95,653,node,0
1491,414681.2091,4641367.962,656,node,0
1492,418008.8125,4641081.469,650,node,0
1493,417802.3195,4638657.662,666,node,0
1494,414579.1445,4647027.094,640,node,0
1495,430622.5547,4613602.484,551,node,0
1496,416180.8099,4641300.871,660,node,0
1497,416466.3097,4632185.87,703,node,0
1498,419583.3959,4634996.089,694,node,0
1499,414576.5977,4643518.484,645,node,0
1500,432672.9639,4648747.375,725,node,0
1501,425819.805,4637029.457,81,node,0
1502,431132.5909,4647458.285,33,node,0
1503,425801.735,4645853.116,30,node,0
1504,427407.5122,4644229.47,44,node,0
1505,429019.2677,4645043.392,38,node,0
1506,414486.213,4642136.396,646,node,0
1507,430364.832,4644193.964,46,node,0
1508,432630.9111,4645545.069,730,node,0
1509,420967.1103,4642660.97,62,node,0
1510,420175.2123,4641070.87,61,node,0
1511,424193.8122,4643414.269,41,node,0
1512,421791.0114,4641063.268,62,node,0
1513,425811.6682,4643436.479,43,node,0
1514,426644.8348,4641820.898,44,node,0
1515,429017.9031,4642597.809,46,node,0
1516,432511.5365,4642468.747,739,node,0
1517,413370.4591,4641959.182,51,node,0
1518,431502.2631,4643877.206,732,node,0
1519,418982.32,4640649.139,661,node,0
1520,421087.9094,4639446.37,66,node,0
1521,423417.6104,4639447.971,69,node,0
1522,424280.7111,4640726.569,64,node,0
1523,432439.9097,4640174.269,118,node,0
1524,431247.5105,4641554.969,737,node,0
1525,432406.6284,4638503.053,755,node,0
1526,416984.9702,4637849.098,671,node,0
1527,416181.2898,4644313.727,649,node,0
1528,412960.237,4644319.444,644,node,0
1529,412954.0265,4649197.554,639,node,0
1530,414180.0954,4642705.223,646,node,0
1531,417223.4116,4629760.57,711,node,0
1532,413803.7204,4650085.656,639,node,0
1533,421834.8373,4626580.206,266,node,0
1534,422733.1871,4627707.379,718,node,0
1535,425638.8635,4634608.324,86,node,0
1536,425820.6305,4637840.375,75,node,0
1537,425823.3116,4635667.468,84,node,0
1538,425815.3314,4632187.672,93,node,0
1539,412945.2625,4647654.675,640,node,0
1540,425939.4592,4629288.941,715,node,0
1541,418517.0109,4624107.271,793,node,0
1542,415919.3106,4624294.87,797,node,0
1543,417770.9543,4622831.45,797,node,0
1544,419389.8608,4622300.078,794,node,0
1545,418574.0112,4621689.37,801,node,0
1546,417701.1893,4634278.923,98,node,0
1547,418564.8898,4618916.873,516,node,0
1548,419858.4804,4618881.503,518,node,0
1549,419000.7882,4618024.522,524,node,0
1550,418518.8112,4617581.169,525,node,0
1551,418944.2113,4616588.769,530,node,0
1552,424229.5011,4625778.399,266,node,0
1553,424212.4248,4623121.748,371,node,0
1554,423411.464,4619257.492,810,node,0
1555,425841.3991,4616847.352,856,node,0
1556,431813.9756,4636742.061,759,node,0
1557,429977.6906,4633604.995,775,node,0
1558,430995.4993,4634156.332,770,node,0
1559,425779.1919,4649555.524,19,node,0
1560,417683.4643,4633802.924,691,node,0
1561,417650.1784,4632993.281,704,node,0
1562,416778.1524,4633000.74,704,node,0
1563,417666.6996,4633403.133,690,node,0
1564,418559.5803,4634194.537,101,node,0
1565,418515.5681,4632987.215,704,node,0
1566,420324.981,4632995.889,694,node,0
1567,430392.4085,4631743.909,144,node,0
1568,430154.5196,4631518.26,144,node,0
1569,418545.8671,4633790.406,692,node,0
1570,428145.2199,4616034.15,0,node,0
1571,428259.2052,4616348.716,0,node,0
1572,431327.8052,4631715.373,146,node,0
1573,428255.2692,4616034.077,0,node,0
1574,431913.3558,4631639.73,150,node,0
1575,431542.0414,4631235.609,167,node,0
1576,432107.4334,4631210.435,155,node,0
1577,425821.1529,4631219.424,779,node,0
1578,427393.0151,4630600.121,780,node,0
1579,428246.5267,4631406.069,777,node,0
1580,429498.5691,4631460.533,141,node,0
1581,429472.4109,4630537.071,160,node,0
1582,430295.0813,4630520.657,164,node,0
1583,433901.903,4647419.991,730,node,0
1584,430266.4789,4629700.086,173,node,0
1585,430834.911,4631037.169,165,node,0
1586,431905.9822,4630961.462,168,node,0
1587,432460.702,4630960.614,169,node,0
1588,430813.5868,4630160.264,175,node,0
1589,432198.1096,4629278.58,190,node,0
1590,421013.0468,4634479.237,695,node,0
1591,434773.0993,4647414.863,728,node,0
1592,432734.7785,4629787.4,181,node,0
1593,429005.9757,4628905.477,783,node,0
1594,432945.97,4641501.564,105,node,0
1595,415405.8995,4644316.377,647,node,0
1596,415387.5906,4642707.458,647,node,0
1597,423325.5156,4634593.625,683,node,0
1598,432743.3107,4628449.069,198,node,0
1599,427388.9032,4626170.606,264,node,0
1600,424224.9495,4634592.362,683,node,0
1601,430296.9107,4625453.361,220,node,0
1602,430693.2129,4625690.571,221,node,0
1603,432037.707,4627346.229,214,node,0
1604,424997.1525,4634600.936,698,node,0
1605,424714.9619,4637830.195,75,node,0
1606,433646.7988,4626511.07,229,node,0
1607,428266.8576,4632237.969,778,node,0
1608,431147.3394,4624818.981,235,node,0
1609,430686.9116,4625244.205,234,node,0
1610,428282.7738,4633068.381,776,node,0
1611,431976.1859,4625039.98,236,node,0
1612,432183.8838,4624789.365,237,node,0
1613,433254.4694,4625241.581,238,node,0
1614,433948.9797,4625285.858,240,node,0
1615,430671.0622,4624489.998,242,node,0
1616,430904.5113,4624011.569,242,node,0
1617,431576.0722,4624801.096,236,node,0
1618,431955.3321,4624351.147,245,node,0
1619,432375.6236,4624484.016,245,node,0
1620,433127.5076,4624474.597,249,node,0
1621,432791.7219,4624059.171,247,node,0
1622,433517.5579,4624077.656,258,node,0
1623,433946.269,4624472.954,248,node,0
1624,430647.623,4623616.225,253,node,0
1625,431093.212,4623591.569,254,node,0
1626,432346.4103,4623541.671,257,node,0
1627,431923.199,4623538.804,255,node,0
1628,429110.0063,4633044.839,774,node,0
1629,433943.3938,4623681.097,259,node,0
1630,429861.4701,4624050.002,277,node,0
1631,430246.5213,4623626.644,285,node,0
1632,430217.3575,4622797.755,300,node,0
1633,430628.0974,4622840.265,304,node,0
1634,431898.4618,4622816.99,307,node,0
1635,431492.9276,4623177.474,305,node,0
1636,431687.1962,4622334.709,308,node,0
1637,432335.6729,4622814.434,309,node,0
1638,432863.4644,4623133.884,311,node,0
1639,427578.2724,4633097.685,772,node,0
1640,427552.6773,4633826.819,773,node,0
1641,433573.2477,4622261.095,317,node,0
1642,433646.2292,4641481.293,108,node,0
1643,433941.6357,4622779.878,318,node,0
1644,428569.4601,4622046.445,322,node,0
1645,424693.8531,4635665.498,681,node,0
1646,429385.5013,4621803.16,323,node,0
1647,429742.5604,4621575.438,354,node,0
1648,430194.9174,4621920.733,327,node,0
1649,431546.4057,4636194.733,764,node,0
1650,430610.188,4621946.454,330,node,0
1651,431039.0213,4621937.42,332,node,0
1652,430827.805,4621767.574,330,node,0
1653,431469.1543,4622347.616,306,node,0
1654,431042.149,4622087.887,332,node,0
1655,431896.272,4621950.597,334,node,0
1656,431682.3377,4621745.583,334,node,0
1657,432323.4696,4622147.581,337,node,0
1658,432313.0021,4621940.293,340,node,0
1659,433123.6625,4621945.711,340,node,0
1660,433527.8706,4621686.022,344,node,0
1661,433752.6651,4622054.57,345,node,0
1662,428975.4467,4621596.21,350,node,0
1663,428832.2955,4620772.076,351,node,0
1664,430159.8168,4621363.162,356,node,0
1665,429728.8487,4621168.767,352,node,0
1666,427722.5117,4636230.111,757,node,0
1667,431027.1998,4621552.78,333,node,0
1668,430812.8237,4621345.514,331,node,0
1669,431661.1948,4621319.995,335,node,0
1670,432091.9521,4621519.223,368,node,0
1671,429347.6938,4620968.538,351,node,0
1672,429715.2152,4620742.227,355,node,0
1673,430361.1006,4620934.643,359,node,0
1674,416182.1515,4643488.621,649,node,0
1675,430578.6177,4620928.457,361,node,0
1676,430796.2027,4620920.024,362,node,0
1677,431011.0805,4620913.552,364,node,0
1678,433494.5394,4621278.047,390,node,0
1679,429318.3595,4620115.194,392,node,0
1680,429700.3532,4620316.657,379,node,0
1681,430348.7859,4620509.659,381,node,0
1682,430127.8549,4620304.696,381,node,0
1683,430565.5576,4620499.129,383,node,0
1684,430784.2695,4620494.499,383,node,0
1685,431634.4365,4620682.101,386,node,0
1686,431624.0028,4620257.507,400,node,0
1687,431986.525,4620245.179,389,node,0
1688,431994.6563,4620896.995,389,node,0
1689,433117.8684,4621202.93,390,node,0
1690,432401.9981,4620922.142,389,node,0
1691,432762.8314,4621121.665,390,node,0
1692,428762.3468,4619936.955,406,node,0
1693,428485.9267,4619711.512,406,node,0
1694,427474.1911,4634658.644,760,node,0
1695,428762.6618,4619115.743,424,node,0
1696,428477.3835,4619253.564,405,node,0
1697,429462.7369,4619503.472,410,node,0
1698,416180.6517,4641983.427,648,node,0
1699,429668.3195,4619496.568,417,node,0
1700,429470.4494,4619717.641,411,node,0
1701,429893.6969,4619704.612,411,node,0
1702,429680.6863,4619712.05,409,node,0
1703,430086.438,4619486.004,412,node,0
1704,430330.6225,4619892.007,396,node,0
1705,430546.92,4619884.649,396,node,0
1706,430764.4573,4619876.479,398,node,0
1707,430967.4537,4619670.117,398,node,0
1708,422119.8263,4639446.063,67,node,0
1709,427416.7179,4641812.437,49,node,0
1710,431403.7359,4620057.893,400,node,0
1711,431304.8738,4620269.478,399,node,0
1712,428256.9091,4616165.166,0,node,0
1713,432571.2455,4620104.345,391,node,0
1714,427408.6745,4645846.562,31,node,0
1715,428460.8129,4618746.647,424,node,0
1716,428669.7959,4618305.323,425,node,0
1717,429055.313,4618389.103,425,node,0
1718,434282.7389,4641466.638,109,node,0
1719,429914.4076,4618698.088,428,node,0
1720,429779.8862,4618485.747,428,node,0
1721,429506.1363,4618375.128,428,node,0
1722,427415.2992,4648276.766,25,node,0
1723,430092.1495,4618594.52,434,node,0
1724,427631.3202,4619149.532,421,node,0
1725,430624.2753,4645150.529,40,node,0
1726,426800.0876,4619172.527,404,node,0
1727,430228.1946,4618541.544,430,node,0
1728,429321.4846,4617365.895,444,node,0
1729,428414.7548,4616841.492,438,node,0
1730,428584.9931,4617240.441,438,node,0
1731,428868.699,4616933.205,438,node,0
1732,430630.5329,4645838.538,39,node,0
1733,430637.2117,4647455.966,32,node,0
1734,432633.2113,4619397.568,451,node,0
1735,433627.5667,4641024.976,119,node,0
1736,424175.4401,4649100.063,18,node,0
1737,431782.2797,4618738.121,454,node,0
1738,425788.5,4649088.68,24,node,0
1739,432192.348,4618091.968,466,node,0
1740,429607.4601,4617639.333,434,node,0
1741,430191.0256,4617942.445,444,node,0
1742,430010.6088,4617125.942,444,node,0
1743,430553.1893,4617522.786,444,node,0
1744,431534.611,4617482.57,472,node,0
1745,430934.3102,4617092.069,470,node,0
1746,432160.5121,4617461.571,472,node,0
1747,431917.6124,4616829.07,477,node,0
1748,427411.4253,4649076.841,25,node,0
1749,432287.2347,4616333.016,481,node,0
1750,432588.6101,4617644.569,482,node,0
1751,429060.288,4615505.262,531,node,0
1752,428248.8292,4615225.201,531,node,0
1753,414032.4576,4641396.996,656,node,0
1754,424178.6808,4650021.65,18,node,0
1755,429904.1113,4615206.071,534,node,0
1756,426967.2139,4614722.936,535,node,0
1757,429062.5386,4614641.066,539,node,0
1758,429419.4977,4615206.556,539,node,0
1759,425824.3503,4636236.607,84,node,0
1760,430624.7029,4614618.43,543,node,0
1761,431209.6865,4614364.236,502,node,0
1762,431500.2099,4616435.571,478,node,0
1763,427413.3847,4649988.967,20,node,0
1764,431950.7099,4615626.568,494,node,0
1765,433521.3133,4640557.893,120,node,0
1766,432710.9709,4615600.032,485,node,0
1767,429359.1128,4613468.66,548,node,0
1768,430193.0117,4614001.771,549,node,0
1769,430094.4121,4612348.57,557,node,0
1770,430607.7316,4613082.947,551,node,0
1771,433515.0923,4640151.561,120,node,0
1772,431618.0285,4613422.393,896,node,0
1773,427697.7672,4614066.376,546,node,0
1774,425821.1305,4613230.495,878,node,0
1775,429319.3251,4611842.999,556,node,0
1776,433504.4076,4639637.912,765,node,0
1777,427410.3956,4649525.311,20,node,0
1778,424060.6221,4610990.458,600,node,0
1779,413749.6382,4640497.412,655,node,0
1780,429278.7206,4610593.219,565,node,0
1781,428799.1112,4610198.669,564,node,0
1782,430272.8832,4610523.472,566,node,0
1783,432911.8488,4640572.975,120,node,0
1784,432867.2469,4640159.201,124,node,0
1785,429832.3085,4649063.819,21,node,0
1786,428776.8306,4609499.412,579,node,0
1787,429836.1425,4647457.206,27,node,0
1788,432926.0755,4641036.765,118,node,0
1789,429935.407,4609687.231,571,node,0
1790,430654.8974,4610003.466,573,node,0
1791,424182.8037,4648279.91,23,node,0
1792,427829.2113,4609293.67,577,node,0
1793,429212.1939,4609014.001,580,node,0
1794,428740.0111,4608803.668,579,node,0
1795,429925.2923,4608756.744,586,node,0
1796,430647.9382,4608963.482,581,node,0
1797,431368.9105,4609509.068,574,node,0
1798,425784.7876,4608760.947,906,node,0
1799,429188.711,4608551.87,584,node,0
1800,425792.876,4648271.318,24,node,0
1801,429418.6498,4607624.853,585,node,0
1802,430613.902,4606690.33,916,node,0
1803,430633.326,4607895.405,913,node,0
1804,426593.6269,4649084.352,19,node,0
1805,424976.0073,4649095.671,18,node,0
1806,421045.682,4612847.577,871,node,0
1807,422217.0097,4611026.969,596,node,0
1808,429026.0034,4649068.292,26,node,0
1809,424306.968,4610629.522,601,node,0
1810,422158.0132,4609400.468,609,node,0
1811,423299.3112,4609583.37,612,node,0
1812,428220.3343,4649072.289,25,node,0
1813,429024.7744,4645841.299,39,node,0
1814,422675.812,4608285.169,612,node,0
1815,422499.996,4606594.17,905,node,0
1816,423329.0182,4606593.981,620,node,0
1817,424176.5272,4645841.961,29,node,0
1818,429402.4477,4606691.431,916,node,0
1819,425773.352,4650011.205,19,node,0
1820,429849.1919,4604696.06,802,node,0
1821,430224.9145,4604679.588,804,node,0
1822,430778.0122,4601510.77,633,node,0
1823,430101.8105,4602230.868,629,node,0
1824,430786.9484,4600515.732,828,node,0
1825,432614.5732,4618778.903,455,node,0
1826,429065.6707,4618695.524,425,node,0
1827,428524.3988,4616033.897,446,node,0
1828,427772.3338,4615783.771,531,node,0
1829,425281.5652,4627378.487,724,node,0
1830,429587.5902,4617120.983,445,node,0
1831,428504.2506,4620367.82,378,node,0
1832,428295.8762,4613231.099,881,node,0
1833,423014.1997,4632985.072,709,node,0
1834,431335.7802,4629303.758,187,node,0
1835,429432.5314,4623652.292,282,node,0
1836,431087.4618,4618343.775,460,node,0
1837,431015.5205,4615817.786,492,node,0
1838,430715.6603,4626537.115,210,node,0
1839,431187.8412,4626530.92,212,node,0
1840,432446.0385,4626468.774,217,node,0
1841,430297.5283,4617944.759,443,node,0
1842,430169.2391,4618181.828,434,node,0
1843,432464.6558,4641044.535,118,node,0
1844,429167.1381,4633841.444,766,node,0
1845,428254.2944,4615750.9,0,node,0
1846,428334.6727,4615710.443,0,node,0
1847,428395.8145,4615656.275,0,node,0
1848,418531.5052,4633390.427,692,node,0
1849,416997.8938,4634309.121,98,node,0
1850,412533.7228,4641458.873,50,node,0
1851,433667.4952,4642186.413,108,node,0
1852,433015.0798,4642197.883,107,node,0
1853,432962.5431,4641983.445,105,node,0
1854,433100.5609,4643436.459,106,node,0
1855,431133.6239,4638541.938,751,node,0
1856,431449.1346,4640196.648,749,node,0
1857,431696.1992,4641542.758,737,node,0
1858,432062.634,4641058.068,116,node,0
1859,432032.3073,4640186.315,117,node,0
1860,432005.366,4639355.505,122,node,0
1861,432003.4749,4639285.867,753,node,0
1862,431279.0252,4639314.328,748,node,0
1863,431609.1582,4641067.118,116,node,0
1864,431987.9641,4638515.981,753,node,0
1865,432425.0695,4639347.618,755,node,0
1866,430685.9194,4636206.438,758,node,0
1867,432362.7787,4643818.925,737,node,0
1868,432466.8677,4631192.597,168,node,0
1869,433096.4478,4631165.021,158,node,0
1870,433116.3117,4631848.008,156,node,0
1871,433089.9869,4632146.81,153,node,0
1872,415319.4723,4635430.263,686,node,0
1873,432961.1609,4632631.383,153,node,0
1874,432760.9516,4632520.305,151,node,0
1875,416187.7738,4634618.644,688,node,0
1876,416566.6149,4634411.763,97,node,0
1877,432238.7463,4632373.699,151,node,0
1878,415821.999,4634409.604,688,node,0
1879,416784.6257,4635019.199,94,node,0
1880,416748.9605,4633813.775,689,node,0
1881,431857.1118,4631951.875,149,node,0
1882,432316.7898,4633771.571,130,node,0
1883,432321.6229,4632961.76,136,node,0
1884,431908.859,4632779.061,129,node,0
1885,431567.8134,4632865.842,135,node,0
1886,430886.64,4632894.705,134,node,0
1887,431359.0304,4632879.076,134,node,0
1888,418558.4009,4618506.417,515,node,0
1889,422042.8975,4631264.451,710,node,0
1890,417740.1269,4635211.62,96,node,0
1891,418313.9307,4618469.401,523,node,0
1892,416269.7613,4618475.081,814,node,0
1893,417750.9271,4618466.287,514,node,0
1894,417751.3709,4619679.301,514,node,0
1895,417762.7632,4620485.689,800,node,0
1896,416969.587,4620477.01,805,node,0
1897,430601.8865,4615388.065,534,node,0
1898,418564.4626,4619674.535,513,node,0
1899,418562.5247,4620481,801,node,0
1900,416164.5112,4621690.647,796,node,0
1901,417769.9788,4621688.46,801,node,0
1902,417717.1406,4634611.965,99,node,0
1903,416158.6138,4620685.446,799,node,0
1904,418803.5513,4616840.55,529,node,0
1905,418143.6445,4616837.319,824,node,0
1906,418141.4842,4616468.361,826,node,0
1907,417351.4542,4634293.698,98,node,0
1908,417365.7243,4616068.455,814,node,0
1909,421892.2126,4611199.062,870,node,0
1910,421785.4744,4611203.424,593,node,0
1911,421774.4012,4610576.232,591,node,0
1912,421759.944,4609876.608,609,node,0
1913,422174.8161,4609860.341,603,node,0
1914,421000.1489,4611214.531,870,node,0
1915,420018.7882,4611213.401,870,node,0
1916,421320.6671,4608265.851,615,node,0
1917,422115.4046,4608238.701,618,node,0
1918,421336.3971,4609197.458,608,node,0
1919,422150.1633,4609169.298,610,node,0
1920,424706.2585,4611803.474,600,node,0
1921,426809.5652,4611506.347,888,node,0
1922,433354.083,4615633.704,486,node,0
1923,416948.1828,4634008.131,100,node,0
1924,433311.4345,4616089.895,484,node,0
1925,418156.8688,4634967.566,96,node,0
1926,433342.2464,4616399.896,481,node,0
1927,418129.7138,4634257.381,99,node,0
1928,432707.7192,4615136.529,499,node,0
1929,418525.6473,4634561.839,99,node,0
1930,432738.3491,4614964.877,486,node,0
1931,417692.0354,4634009.225,101,node,0
1932,432702.0541,4614770.893,499,node,0
1933,432701.1343,4614119.847,505,node,0
1934,431897.2977,4614156.898,509,node,0
1935,431662.3493,4614159.312,509,node,0
1936,431903.1028,4614530.089,504,node,0
1937,431910.2048,4614933.084,505,node,0
1938,431907.8492,4615316.337,497,node,0
1939,421011.0156,4634234.512,695,node,0
1940,431626.6495,4612835.425,899,node,0
1941,432199.0593,4612822.808,896,node,0
1942,431618.9164,4613453.412,896,node,0
1943,432233.9902,4613432.073,894,node,0
1944,428662.0593,4615220.184,0,node,0
1945,425836.8856,4614431.049,863,node,0
1946,424657.0044,4614437.942,863,node,0
1947,425846.3712,4616054.492,860,node,0
1948,427467.9632,4632262.211,777,node,0
1949,427413.5684,4631191.636,779,node,0
1950,427301.3183,4628921.24,781,node,0
1951,427204.9514,4626326.695,263,node,0
1952,427263.702,4627366.025,263,node,0
1953,427432.2781,4616037.182,441,node,0
1954,425789.471,4607069.668,621,node,0
1955,424231.7476,4616055.058,851,node,0
1956,425798.1985,4609721.806,0,node,0
1957,422253.447,4616066.626,862,node,0
1958,426641.4981,4614301.054,535,node,0
1959,429818.7651,4603610.061,626,node,0
1960,430108.588,4619698.467,412,node,0
1961,429393.0562,4603623.407,625,node,0
1962,427440.7655,4631726.923,777,node,0
1963,430280.78,4630110.372,173,node,0
1964,430256.4026,4629292.033,178,node,0
1965,430227.1202,4628362.692,184,node,0
1966,430207.277,4626950.165,209,node,0
1967,430310.2834,4626540.372,209,node,0
1968,427323.6707,4629349.578,781,node,0
1969,427269.3121,4628143.925,785,node,0
1970,427257.002,4626863.6,263,node,0
1971,430815.4127,4602679.926,629,node,0
1972,430960.9224,4619379.661,447,node,0
1973,430965.6701,4619577.619,415,node,0
1974,430115.4368,4602686.811,628,node,0
1975,430799.4674,4601977.343,633,node,0
1976,431381.8733,4601953.905,834,node,0
1977,431403.5671,4603002.705,833,node,0
1978,427717.8583,4621518.037,347,node,0
1979,431057.8432,4603002.077,813,node,0
1980,431047.6266,4602672.267,630,node,0
1981,432845.1664,4626496.896,217,node,0
1982,432006.5467,4626500.593,218,node,0
1983,431810.3274,4602999.553,815,node,0
1984,431808.9109,4604212.09,808,node,0
1985,419007.9924,4647529.651,4,node,0
1986,421008.1882,4632382.496,708,node,0
1987,431363.7036,4629987.863,177,node,0
1988,419045.3576,4646314.583,650,node,0
1989,430820.3143,4621556.544,331,node,0
1990,429038.1092,4617844.948,433,node,0
1991,414127.7099,4637749.47,670,node,0
1992,413111.51,4633734.034,685,node,0
1993,429023.8443,4649972.729,21,node,0
1994,419575.6567,4647510.674,6,node,0
1995,428236.7735,4625598.655,264,node,0
1996,419185.481,4645109.205,14,node,0
1997,429098.1184,4632218.852,776,node,0
1998,428139.9332,4619961.765,377,node,0
1999,428144.7063,4620792.978,377,node,0
2000,428109.1456,4619138.533,405,node,0
2001,433110.9002,4630545.029,170,node,0
2002,433258.3122,4625406.568,239,node,0
2003,428185.9449,4623268.853,296,node,0
2004,428159.8797,4622446.038,296,node,0
2005,432696.9488,4630545.45,181,node,0
2006,430834.7595,4619073.026,447,node,0
2007,430844.4071,4618941.922,453,node,0
2008,430927.5347,4618358.677,460,node,0
2009,431019.0287,4617923.594,460,node,0
2010,427907.6864,4620794.52,377,node,0
2011,428156.4687,4620968.987,348,node,0
