A,B,DISTANCE,STREET,ONEWAY,LINKID,TAZID,PATHGRP,TRK_RSTRCT,DISTEXCEPT,RAILSPD,HOV_LYEAR,LN_2015,LN_2019,LN19_2024,LN19_2030,LN19_2040,LN19_2050,LN19_2030UF,LN19_2040UF,LN19_2050UF,LN_P4_EOP3,LN_2040_T,TRN_2015,TRN_2019,TRN19_2024,TRN19_2030,TRN19_2040,TRN19_2050,TRN19_2030U,TRN19_2040U,TRN19_2050U,TN_P4_EOP3,TRN_EOP3,FT_2015,FT_2019,FT19_2024,FT19_2030,FT19_2040,FT19_2050,FT19_2030UF,FT19_2040UF,FT19_2050UF,FT_P4_EOP3,SFAC,CFAC,SCREN_SML,SCREN_MED,SCREN_LRG,SCREN_MPO,JEFF_EDIT,UDOT_FC,UDOTFCCODE,UDOT_AT,TYPE,PROJFLAG,PROJ_ID_N,GEOMETRYSO,GEOMETRY_1,SEGID,TRNSFSRC,JOINDIST,NEW,USE,REMOVE,SHAPE_LENG,GEOMETRY_2,GEOMETRY_3,SHAPE_LE_1,LN23_2028,TRN23_2028,FT23_2028,PASSLANE,SELGRP,LN23_2032,LN23_2042,LN23_2050,LN23_2032UF,LN23_2042UF,LN23_2050UF,TL23_2032,TL23_2042,TL23_2050,TL23_2032UF,TL23_2042UF,TL23_2050UF,PL23_2032,PL23_2042,PL23_2050,PL23_2032UF,PL23_2042UF,PL23_2050UF,FT23_2032,FT23_2042,FT23_2050,FT23_2032UF,FT23_2042UF,FT23_2050UF,LN_2023,FT_2023,TRN_2023,PL_2023,LN_TMP,TRN_TMP,FT_TMP,PL_TMP,PROJECT_NUM
"2280","1992",1.47122,Long Divide Rd,"2",2280_1992,"663","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","5","0","5","5","5","5","5","5","5","5","5","5",0.00,"0","0","0","0","0","0",Minor Collector,"6",Rural,,"0",0.0,"1","1",1118_006.3,NBSB_Hwy_SJ,0.31885,"1","1","0",7768.05811,"1","1",7768.05811,"1","0","5","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","1","5","0","0","1","0","5","0",
"2281","1024",0.32793,SR-142,"2",2281_1024,"62","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","4","0","4","4","4","4","4","4","4","4","4","4",0.00,"0","0","0","0","0","0",Major Collector,"5",Rural,Arterial,"0",0.0,"1","1",0142_009.8,EBWB_Hwy_SJ,2.74053,"1","1","0",1731.45557,"1","1",1731.45557,"1","0","4","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","4","4","4","1","4","0","0","1","0","4","0",
"2281","1512",0.17149,SR-142,"2",2281_1512,"62","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","4","0","4","4","4","4","4","4","4","4","4","4",0.00,"0","0","0","0","0","0",Major Collector,"5",Rural,Arterial,"0",0.0,"1","1",0142_009.8,EBWB_Hwy_SJ,0.68572,"1","1","0",905.44891,"1","1",905.44891,"1","0","4","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","4","4","4","1","4","0","0","1","0","4","0",
"2282","70",0.50490,,"2",2282_70,"70","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",0.00,"0","0","0","0","0","0",,"0",Rural,,"0",0.0,"1","1",,,0.00000,"0","0","0",2665.89355,"1","1",2665.89355,"7","0","1","0","0","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","7","1","0","0","7","0","1","0",
"2282","1520",0.30807,800 S,"2",2282_1520,"70","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","6","6","6","6",0.00,"0","0","0","0","0","0",Local,"7",Rural,,"0",0.0,"1","1",,,0.00000,"0","2","0",1626.61914,"1","1",1626.61914,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2282","1708",0.33337,800 S,"2",2282_1708,"71","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","6","6","6","6",0.00,"0","0","0","0","0","0",Local,"7",Rural,,"0",0.0,"1","1",,,0.00000,"0","2","0",1760.18091,"1","1",1760.18091,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2283","426",0.05803,,"2",2283_415,"415","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",0.00,"0","0","0","0","0","0",,"0",Urban,,"0",0.0,"1","1",,,0.00000,"0","0","0",306.41440,"1","1",306.41440,"7","0","1","0","0","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","7","1","0","0","7","0","1","0",
"2283","1208",0.07179,SR-238,"2",2283_1208,"398","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","3","3","3","3","3","3","3","3","3","3",0.00,"0","0","0","0","0","0",Minor Arterial,"4",Urban,Arterial,"0",10.0,"1","1",1197_004.4,EBWB_Hwy_SJ,0.68607,"1","1","0",379.07474,"1","1",379.07474,"1","0","3","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","3","3","3","1","3","0","0","1","0","3","0",
"2283","1707",0.06010,SR-238,"2",2283_1707,"398","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","3","3","3","3","3","3","3","3","3","3",0.00,"0","0","0","0","0","0",Minor Arterial,"4",Urban,Arterial,"0",10.0,"1","1",1197_004.4,EBWB_Hwy_SJ,0.68975,"1","1","0",317.34766,"1","1",317.34766,"1","0","3","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","3","3","3","3","3","1","3","0","0","1","0","3","0",
"2284","774",0.26196,,"2",2284_753,"753","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",0.00,"0","0","0","0","0","0",,"0",Rural,,"0",0.0,"1","1",,,0.00000,"0","0","0",1383.16895,"1","1",1383.16895,"7","0","1","0","0","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","7","1","0","0","7","0","1","0",
"2284","1525",0.13244,9000 N,"2",2284_1525,"753","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","6","6","6","6",0.00,"0","0","0","0","0","0",Local,"7",Rural,,"0",0.0,"1","1",,,0.00000,"0","2","0",699.27765,"1","1",699.27765,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2284","1864",0.12793,9000 N,"2",2284_1864,"753","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","6","6","6","6",0.00,"0","0","0","0","0","0",Local,"7",Rural,,"0",0.0,"1","1",,,0.00000,"0","2","0",675.46246,"1","1",675.46246,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2285","121",0.21464,,"2",2285_121,"121","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",0.00,"0","0","0","0","0","0",,"0",Rural,,"0",0.0,"1","1",,,0.00000,"0","0","0",1133.30688,"1","1",1133.30688,"7","0","1","0","0","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","7","1","0","0","7","0","1","0",
"2285","1765",0.05456,250 E,"2",2285_1765,"121","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","6","6","6","6",0.00,"0","0","0","0","0","0",Local,"7",Rural,,"0",0.0,"1","1",,,0.00000,"0","2","0",288.08762,"1","1",288.08762,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2285","1771",0.19806,250 E,"2",2285_1771,"121","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","6","6","6","6",0.00,"0","0","0","0","0","0",Local,"7",Rural,,"0",0.0,"1","1",,,0.00000,"0","2","0",1045.74597,"1","1",1045.74597,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2286","1996",1.02460,5800 W,"2",2286_1996,"650","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","6","6","6","6",0.00,"0","0","0","0","0","0",Local,"7",Rural,,"0",0.0,"1","1",,,0.00000,"0","2","0",5409.88818,"1","1",5409.88818,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2286","2137",0.50574,11400 N,"2",2286_2137,"58","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","6","6","6","6",0.00,"0","0","0","0","0","0",Local,"7",Rural,,"0",0.0,"1","1",,,0.00000,"0","2","0",2670.32202,"1","1",2670.32202,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2287","1264",0.11840,SR-238,"2",2287_1264,"493","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","4","4","4","4","4","4","4","4","4","4",0.00,"0","0","0","0","0","0",Major Collector,"5",Urban,Arterial,"0",0.0,"1","1",1197_000.4,NBSB_Hwy_SJ,0.97514,"1","1","0",625.17731,"1","1",625.17731,"1","0","4","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","4","4","4","1","4","0","0","1","0","4","0",
"2287","2564",0.04868,E 1000 S,"2",2287_2288,"496","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","6","6","6","6",0.00,"0","0","0","0","0","0",Local,"7",Urban,,"0",0.0,"1","1",,,0.00000,"0","2","0",257.01889,"1","1",257.01889,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2287","2583",0.18218,SR-238,"2",2287_2583,"493","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","4","4","4","4","4","4","4","4","4","4",0.00,"0","0","0","0","0","0",Major Collector,"5",Urban,Arterial,"0",0.0,"1","1",1197_000.4,NBSB_Hwy_SJ,1.08711,"1","1","0",961.92322,"1","1",961.92322,"1","0","4","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","4","4","4","1","4","0","0","1","0","4","0",
"2287","2632",0.15184,300 N,"2",1938_2287,"497","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","6","6","6","6",0.00,"0","0","0","0","0","0",Local,"7",Urban,,"0",0.0,"1","1",,,0.00000,"0","2","0",801.74127,"1","1",801.74127,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2288","1837",0.35110,,"2",2288_1837,"492","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","1","0","0","0","0","1","1","0","1","1","1","0","6","6","6","6","4","4","6","4","4","4",0.00,"0","0","0","0","0","1",,"0",Urban,,"1",0.0,"1","1",,,0.00000,"0","2","0",1853.82556,"1","1",1853.82556,"0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","0","6","0","0","0","0","6","0",
"2288","2024",0.14861,,"2",2288_2024,"492","0","0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","0","0","0","0","1","1","0","1","1","1","0","6","6","6","6","4","4","6","4","4","4",0.00,"0","0","0","0","0","1",,"0",Urban,,"1",0.0,"1","1",,,0.00000,"0","2","0",784.67609,"1","1",784.67609,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2288","2564",0.09832,E 1000 S,"2",2288_2287,"496","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","6","6","6","6",0.00,"0","0","0","0","0","0",Local,"7",Urban,,"0",0.0,"1","1",,,0.00000,"0","2","0",519.14154,"1","1",519.14154,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2289","588",0.10347,,"2",1828_442,"442","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",0.00,"0","0","0","0","0","0",,"0",Urban,,"0",0.0,"1","1",,,0.00000,"0","0","0",546.33716,"1","1",546.33716,"7","0","1","0","0","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","7","1","0","0","7","0","1","0",
"2289","1392",0.21572,200 West,"2",2289_1392,"569","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","5","0","6","6","6","6","6","6","6","6","6","6",0.00,"0","0","0","0","0","0",Local,"7",Urban,,"0",0.0,"1","1",,,0.00000,"0","2","0",1139.02380,"1","1",1139.02380,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2289","2035",0.14278,200 West,"2",2289_1089,"569","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","5","0","6","6","6","6","6","6","6","6","6","6",0.00,"0","0","0","0","0","0",Local,"7",Urban,,"0",0.0,"1","1",,,0.00000,"0","2","0",753.86041,"1","1",753.86041,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2290","1956",0.13273,2400 West,"2",2290_1391,"567","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","5","0","6","6","6","6","6","6","6","6","6","6",0.00,"0","0","0","0","0","0",Local,"7",Urban,,"0",0.0,"1","1",,,0.00000,"0","2","0",700.83344,"1","1",700.83344,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2290","2093",0.33329,2400 West,"2",2290_2093,"906","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","5","0","6","6","6","6","6","6","6","6","6","6",0.00,"0","0","0","0","0","0",Local,"7",Urban,,"0",0.0,"1","1",,,0.00000,"0","2","0",1759.75769,"1","1",1759.75769,"1","0","6","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","6","6","6","6","6","6","1","6","0","0","1","0","6","0",
"2291","927",0.48751,,"2",2291_906,"906","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",0.00,"0","0","0","0","0","0",,"0",Urban,,"0",0.0,"1","1",,,0.00000,"0","0","0",2574.04883,"1","1",2574.04883,"7","0","1","0","0","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","7","1","0","0","7","0","1","0",
"2291","1070",0.74682,6800 SOUTH,"2",2291_1070,"909","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","4","4","4","4","4","4","4","4","4","4",0.00,"0","0","0","0","0","0",Major Collector,"5",Rural,Arterial,"0",54.0,"1","1",1170_002.6,OmniDir_Hwy_sj,4.56371,"1","1","0",3943.19702,"1","1",3943.19702,"1","0","4","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","4","4","4","1","4","0","0","1","0","4","0",
"2291","1077",0.71443,6800 SOUTH,"2",2291_1077,"906","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","4","4","4","4","4","4","4","4","4","4",0.00,"0","0","0","0","0","0",Major Collector,"5",Urban,Arterial,"0",54.0,"1","1",1170_002.6,EBWB_Hwy_SJ,0.55963,"1","1","0",3772.19165,"1","1",3772.19165,"1","0","4","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","4","4","4","4","4","4","1","4","0","0","1","0","4","0",
"2292","572",0.14868,,"2",2292_554,"554","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",0.00,"0","0","0","0","0","0",,"0",Urban,,"0",0.0,"1","1",,,0.00000,"0","0","0",785.05389,"1","1",785.05389,"7","0","1","0","0","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","7","1","0","0","7","0","1","0",
"2292","573",0.21048,,"2",2292_555,"555","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",0.00,"0","0","0","0","0","0",,"0",Urban,,"0",0.0,"1","1",,,0.00000,"0","0","0",1111.30994,"1","1",1111.30994,"7","0","1","0","0","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","7","1","0","0","7","0","1","0",
"2292","1397",0.20790,SR-165,"2",2292_1397,"555","0","0","0","0","0","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","3","0","3","3","3","3","3","3","3","3","3","3",1.10,"0","0","0","0","0","0",Minor Arterial,"4",Urban,Arterial,"0",0.0,"1","1",0165_006.7,NBSB_Hwy_SJ,1.10470,"1","1","0",1097.74240,"1","1",1097.74240,"2","1","3","0","0","2","2","2","2","2","2","1","1","1","1","1","1","0","0","0","0","0","0","3","3","3","3","3","3","2","3","1","0","2","1","3","0",
"2292","1770",0.24990,SR-165,"2",2292_1770,"555","0","0","0","0","0","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","3","0","3","3","3","3","3","3","3","3","3","3",1.10,"0","0","0","0","0","0",Minor Arterial,"4",Urban,Arterial,"0",0.0,"1","1",0165_006.7,NBSB_Hwy_SJ,2.52550,"1","1","0",1319.56880,"1","1",1319.56880,"2","1","3","0","0","2","2","2","2","2","2","1","1","1","1","1","1","0","0","0","0","0","0","3","3","3","3","3","3","2","3","1","0","2","1","3","0",
"2293","872",0.51099,,"2",2293_851,"851","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",0.00,"0","0","0","0","0","0",,"0",Rural,,"0",0.0,"1","1",,,0.00000,"0","0","0",2698.02759,"1","1",2698.02759,"7","0","1","0","0","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","7","1","0","0","7","0","1","0",
"2293","883",0.52652,,"2",2293_862,"862","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",0.00,"0","0","0","0","0","0",,"0",Rural,,"0",0.0,"1","1",,,0.00000,"0","0","0",2780.04199,"1","1",2780.04199,"7","0","1","0","0","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","7","1","0","0","7","0","1","0",
"2293","1955",0.69306,2200 S,"2",2293_1955,"851","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","5","5","5","6",0.00,"0","0","0","0","0","0",Local,"7",Rural,,"0",0.0,"1","1",,,0.00000,"0","2","0",3659.37866,"1","1",3659.37866,"1","0","5","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","1","5","0","0","1","0","5","0",
"2293","1957",0.53662,2200 S,"2",2293_1957,"862","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","5","5","5","6",0.00,"0","0","0","0","0","0",Local,"7",Rural,,"0",0.0,"1","1",,,0.00000,"0","2","0",2833.36670,"1","1",2833.36670,"1","0","5","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","1","5","0","0","1","0","5","0",
"2294","879",0.25302,,"2",2294_858,"858","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",0.00,"0","0","0","0","0","0",,"0",Rural,,"0",0.0,"1","1",,,0.00000,"0","0","0",1335.96436,"1","1",1335.96436,"7","0","1","0","0","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","7","1","0","0","7","0","1","0",
"2294","884",0.49151,,"2",2294_863,"863","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",0.00,"0","0","0","0","0","0",,"0",Rural,,"0",0.0,"1","1",,,0.00000,"0","0","0",2595.17065,"1","1",2595.17065,"7","0","1","0","0","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","7","1","0","0","7","0","1","0",
"2294","1947",0.49430,2200 S,"2",2294_1947,"858","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","5","5","5","5",0.00,"0","0","0","0","0","1",Minor Collector,"6",Rural,,"0",0.0,"1","1",1182_000.8,EBWB_Hwy_SJ,4.05038,"1","1","0",2609.88037,"1","1",2609.88037,"1","0","5","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","1","5","0","0","1","0","5","0",
"2294","1955",0.50937,2200 S,"2",2294_1955,"863","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","5","5","5","5",0.00,"0","0","0","0","0","1",Minor Collector,"6",Rural,,"0",0.0,"1","1",1182_000.8,EBWB_Hwy_SJ,0.22506,"1","1","0",2689.47998,"1","1",2689.47998,"1","0","5","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","5","5","5","1","5","0","0","1","0","5","0",
"2295","264",0.31818,,"2",2295_262,"262","0","0","0","0","0","7","7","7","7","7","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1",0.00,"0","0","0","0","0","0",,"0",Rural,,"0",0.0,"1","1",,,0.00000,"0","0","0",1679.98535,"1","1",1679.98535,"7","0","1","0","0","7","7","7","7","7","7","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","7","1","0","0","7","0","1","0",
