from_node_id,to_node_id,link_id,length,directed,name,zone_id,capacity_scaling_factor,area_type,lanes,raw_capacity,speed,ftype,capacity,GEOMETRYSO,GEOMETRY_1,GEOMETRY_2,GEOMETRY_3,TL23_2032,TRN_2023
1155,2055,1155_2055,0.12493,0,1400,285,1.2,Urban,2,633,22,Major Collector,,1,1,1,1,1,1
1155,2382,1155_2382,0.1321,0,1400,300,1.2,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1156,1631,1156_1631,0.2531,0,200 West,285,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1156,2374,1156_2374,0.3814,0,200 West,278,1,Urban,0,,,,,1,1,1,1,0,0
1156,2378,1156_2378,0.1294,0,1800,278,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1156,2380,1156_2380,0.12311,0,1800,279,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1157,1703,1157_1703,0.14273,0,W 400 S,412,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1157,2424,1157_2424,0.0625,0,100 West,412,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1157,2427,1157_2427,0.1104,0,100 West,418,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1157,2428,1157_2428,0.06539,0,E 400 S,413,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1158,1175,1158_1175,0.13564,0,300,413,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1158,1704,1158_1704,0.1247,0,100 West,396,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1158,1960,1158_1960,0.13363,0,W 300 S,412,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1158,2424,1158_2424,0.0691,0,100 West,412,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1159,1681,1159_1681,0.1334,0,100 West,381,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1159,2215,1159_2215,0.1325,0,100 West,394,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1159,2408,1159_2408,0.07503,0,W CENTER ST,381,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1159,2418,1159_2418,0.06686,0,E CENTER ST,382,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1160,816,1160_816,0.73945,0,,795,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1160,1035,1160_1035,0.9358,0,SR-30,809,1,Rural,1,840,53,Minor Arterial,,1,1,1,1,1,0
1160,2644,1160_2644,0.5813,0,SR-30,794,1,Rural,1,840,53,Minor Arterial,,1,1,1,1,1,0
1161,305,1161_305,0.13994,0,,302,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1161,330,1161_330,0.13555,0,,326,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1161,1154,1161_1154,0.1296,0,1000,302,1,Urban,2,806,23,Minor Arterial,,1,1,1,1,0,0
1161,2639,1161_2639,0.0587,0,1000,302,1,Urban,2,806,23,Minor Arterial,,1,1,1,1,0,0
1162,1673,1162_1673,0.1327,0,100 West,357,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1162,1681,1162_1681,0.1316,0,100 West,381,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1162,2405,1162_2405,0.06545,0,SR-30,357,1,Urban,1,930,28,Principal Arterial,,1,1,1,1,1,1
1162,2511,1162_2511,0.0673,0,SR-30,359,1,Urban,1,930,28,Principal Arterial,,1,1,1,1,1,1
1163,1673,1163_1673,0.1333,0,100 West,357,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1163,2406,1163_2406,0.06283,0,W 400 N,356,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1163,2512,1163_2512,0.06327,0,E 400 N,358,1,Urban,2,489,21,Minor Collector,,1,1,1,1,1,1
1163,2795,1163_2795,0.04356,0,100 West,356,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1164,22,1164_22,0.56417,0,,22,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1164,28,1164_28,0.45623,0,,28,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1164,1043,1164_1043,0.50068,0,SR-61,28,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1164,1171,1164_1171,0.75113,0,SR-61,22,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1165,331,1165_331,0.07006,0,,327,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1165,333,1165_333,0.05985,0,,329,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1165,1421,1165_1421,0.1417,0,100 West,327,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1165,2627,1165_2627,0.0375,0,700 North,329,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1166,1802,1166_1802,0.7702,0,SR-165,917,1.1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1166,2468,1166_2468,0.44436,0,7400 S,917,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1166,2469,1166_2469,0.1113,0,SR-165,922,1.1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1167,878,1167_878,1.6046,0,,857,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1167,888,1167_888,4.44416,0,,867,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1167,1003,1167_1003,5.0638,0,S Canyon Road,857,0.5,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1167,2059,1167_2059,2.7103,0,S Canyon Road,867,0.5,Rural,1,515,38,Minor Collector,,1,1,1,1,0,0
1168,473,1168_473,0.14653,0,,458,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1168,1409,1168_1409,0.1616,0,SR-91,430,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1168,1414,1168_1414,0.1597,0,SR-165,458,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1168,2684,1168_2684,0.0517,0,SR-91,458,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1169,2435,1169_2435,0.13589,0,E 700 S,447,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1169,2683,1169_2683,0.0644,0,SR-91,430,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1169,2684,1169_2684,0.0725,0,SR-91,458,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1170,7,1170_7,0.27625,0,,7,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1170,8,1170_8,0.25675,0,,8,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1170,1021,1170_1021,0.78893,0,SR-23,7,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1170,1022,1170_1022,0.34596,0,SR-23,7,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1171,3,1171_3,1.29217,0,,22,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1171,9,1171_9,0.22326,0,,9,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1171,1164,1171_1164,0.75113,0,SR-61,22,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1171,2065,1171_2065,0.24344,0,SR-61,2,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1172,1207,1172_1207,0.13225,0,E 400 S,414,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1172,2423,1172_2423,0.0641,0,SR-91,413,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1172,2425,1172_2425,0.0859,0,SR-91,419,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1172,2428,1172_2428,0.06984,0,W 400 S,413,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1173,1742,1173_1742,0.32869,0,W 1700 S,444,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1173,1743,1173_1743,0.2591,0,SR-165,444,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1173,1745,1173_1745,0.24585,0,E 1700 S,475,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1173,2442,1173_2442,0.1458,0,SR-165,474,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1174,507,1174_507,0.16574,0,,490,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1174,508,1174_508,0.19477,0,,498,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1174,2442,1174_2442,0.2492,0,SR-165,474,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1174,2803,1174_2803,0.27454,0,SR-165,490,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1175,1158,1175_1158,0.13564,0,300,413,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1175,1208,1175_1208,0.13298,0,SR-238,397,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1175,1705,1175_1705,0.1237,0,SR-91,396,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1175,2423,1175_2423,0.0682,0,SR-91,413,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1176,1214,1176_1214,0.1372,0,Center Street,383,0.82,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1176,1683,1176_1683,0.1297,0,SR-91,382,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1176,2216,1176_2216,0.0886,0,SR-91,383,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1176,2418,1176_2418,0.06795,0,W CENTER ST,382,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1177,15,1177_15,0.24909,0,,15,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1177,16,1177_16,0.32649,0,,16,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1177,1023,1177_1023,0.49079,0,SR-23,16,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1177,2052,1177_2052,0.51173,0,SR-23,15,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1178,1367,1178_1367,0.1633,0,SR-165,443,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1178,1841,1178_1841,0.16759,0,1200 SOUTH,443,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1178,2726,1178_2726,0.1303,0,SR-165,444,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1178,2727,1178_2727,0.1342,0,100,460,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1179,1675,1179_1675,0.1323,0,SR-91,359,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1179,1683,1179_1683,0.1347,0,SR-91,383,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1179,2421,1179_2421,0.06602,0,SR-30,383,1,Urban,1,412,18,Local,,1,1,1,1,1,1
1179,2511,1179_2511,0.068,0,SR-30,359,1,Urban,1,930,28,Principal Arterial,,1,1,1,1,1,1
1180,551,1180_551,0.41484,0,,533,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1180,1897,1180_1897,0.2692,0,SR-165,492,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1180,2649,1180_2649,0.18564,0,W 550 N,491,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1180,2803,1180_2803,0.13106,0,SR-165,490,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1181,1182,1181_1182,0.1287,0,SR-91,358,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1181,1675,1181_1675,0.1336,0,SR-91,359,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1181,2420,1181_2420,0.06314,0,SR-89,360,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1181,2512,1181_2512,0.07313,0,W 400 N,358,1,Urban,2,489,21,Minor Collector,,1,1,1,1,1,1
1182,1181,1182_1181,0.1287,0,SR-91,358,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1182,1668,1182_1668,0.13753,0,E 500 N,331,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1182,2398,1182_2398,0.0637,0,SR-91,331,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1183,1421,1183_1421,0.13305,0,W 600 N,358,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1183,2398,1183_2398,0.0524,0,SR-91,331,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1183,2626,1183_2626,0.059,0,SR-91,331,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1184,2626,1184_2626,0.0763,0,SR-91,331,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1184,2627,1184_2627,0.0717,0,700 North,329,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1184,2735,1184_2735,0.01119,0,SR-91,330,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1185,23,1185_23,0.50844,0,,23,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1185,29,1185_29,0.50184,0,,29,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1185,1043,1185_1043,0.50193,0,SR-61,23,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1185,1464,1185_1464,0.50139,0,SR-61,23,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1186,332,1186_332,0.03357,0,,328,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1186,1187,1186_1187,0.13115,0,SR-91,330,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1186,1650,1186_1650,0.13413,0,SR-91,330,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1187,1186,1187_1186,0.13115,0,SR-91,330,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1187,1212,1187_1212,0.1357,0,1000,330,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1187,1633,1187_1633,0.29045,0,SR-91,302,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1187,2639,1187_2639,0.0676,0,1000,302,1,Urban,2,806,23,Minor Arterial,,1,1,1,1,0,0
1188,1190,1188_1190,0.148,0,SR-165,551,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1188,1495,1188_1495,0.2379,0,SR-165,551,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1188,1768,1188_1768,0.2734,0,3200 SOUTH,550,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1188,2642,1188_2642,0.11653,0,,551,1,Urban,0,,,,,1,1,1,1,0,0
1188,2643,1188_2643,0.11477,0,100 W,500,1,Urban,0,,18,Local,,1,1,1,1,0,0
1188,2700,1188_2700,0.0976,0,3200 S,500,1,Urban,0,,18,Local,,1,1,1,1,0,0
1189,726,1189_726,0.32416,0,,705,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1189,727,1189_727,0.84247,0,,706,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1189,1019,1189_1019,0.42484,0,SAM FELLOW RD,694,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1189,1026,1189_1026,0.64502,0,SAM FELLOW RD,707,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1190,1188,1190_1188,0.148,0,SR-165,551,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1190,2490,1190_2490,0.0455,0,SR-165,544,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1190,2641,1190_2641,0.0936,0,SR-238,502,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1191,1624,1191_1624,0.26091,0,SR-91,285,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1191,1633,1191_1633,0.22157,0,SR-91,303,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1191,2055,1191_2055,0.12493,0,1400,285,1.2,Urban,2,633,22,Major Collector,,1,1,1,1,1,1
1191,2056,1191_2056,0.13815,0,SR-239,286,1.2,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1192,1796,1192_1796,0.1441,0,SR-165,581,1.1,Urban,2,633,22,Major Collector,,1,1,1,1,1,1
1192,2464,1192_2464,0.22618,0,E 300 S,586,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1192,2466,1192_2466,0.2347,0,SR-165,586,1.1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1193,601,1193_601,0.31075,0,,581,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1193,1142,1193_1142,0.47862,0,SR-101,581,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1193,1790,1193_1790,0.3578,0,SR-165,573,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1193,1796,1193_1796,0.2886,0,SR-165,581,1.1,Urban,2,633,22,Major Collector,,1,1,1,1,1,1
1193,1797,1193_1797,0.45255,0,SR-101,582,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1194,24,1194_24,0.50612,0,,24,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1194,30,1194_30,0.49958,0,,30,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1194,1075,1194_1075,0.50293,0,SR-61,30,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1194,1464,1194_1464,0.50212,0,SR-61,24,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1195,1196,1195_1196,0.2436,0,SR-165,573,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1195,1398,1195_1398,0.1663,0,SR-165,558,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1195,1782,1195_1782,0.4407,0,N 600 E,573,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1196,1195,1196_1195,0.2436,0,SR-165,573,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1196,1790,1196_1790,0.4502,0,SR-165,574,1.1,Urban,2,806,23,Minor Arterial,,1,1,1,1,1,1
1197,716,1197_716,0.49836,0,,695,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1197,729,1197_729,0.36733,0,,708,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1197,1025,1197_1025,0.48511,0,SR-218,695,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1197,1833,1197_1833,0.7609,0,SR-218,708,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1198,1616,1198_1616,0.15253,0,1800,253,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1198,1624,1198_1624,0.25168,0,SR-91,285,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1198,2380,1198_2380,0.12625,0,1800,279,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1198,2381,1198_2381,0.12833,0,SR-91,242,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1199,36,1199_36,0.50256,0,,36,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1199,37,1199_37,0.50108,0,,37,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1199,1467,1199_1467,0.4943,0,1600 West,36,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1199,1503,1199_1503,0.50938,0,1600 West,36,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1200,34,1200_34,1.11056,0,,35,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1200,41,1200_41,0.25415,0,,41,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1200,42,1200_42,0.38134,0,,42,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1200,1023,1200_1023,1.37935,0,11400 N,41,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1200,1511,1200_1511,0.63779,0,11400 N,42,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1201,1601,1201_1601,0.24527,0,AIRPORT,221,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1201,1602,1201_1602,0.15448,0,SR-91,221,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1201,1609,1201_1609,0.12306,0,SR-91,233,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1201,2362,1201_2362,0.15022,0,E 2500 N,223,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1202,1204,1202_1204,0.39361,0,800 West,762,1,Rural,0,,35,Local,,1,1,1,1,0,0
1202,2040,1202_2040,0.07184,0,800 West,758,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1202,2304,1202_2304,0.49089,0,7800 N,758,1,Rural,1,412,35,Local,,1,1,1,1,0,0
1203,223,1203_223,0.16769,0,,221,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1203,224,1203_224,0.13348,0,,198,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1203,1602,1203_1602,0.29939,0,SR-91,223,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1203,1838,1203_1838,0.22699,0,SR-91,222,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1204,1202,1204_1202,0.39361,0,800 West,762,1,Rural,0,,35,Local,,1,1,1,1,0,0
1204,1242,1204_1242,0.77405,0,800 West,767,1,Rural,0,,35,Local,,1,1,1,1,0,0
1205,778,1205_778,0.4458,0,,757,1,Rural,0,,35,Centroid Connector,,1,1,1,1,0,0
1205,779,1205_779,0.55985,0,,758,1,Rural,0,,35,Centroid Connector,,1,1,1,1,0,0
1205,2040,1205_2040,0.49858,0,800 West,757,1,Rural,0,,35,Local,,1,1,1,1,0,0
1205,2126,1205_2126,0.49669,0,800 West,757,1,Rural,0,,35,Local,,1,1,1,1,0,0
1206,1209,1206_1209,0.2905,0,SR-91,201,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1206,2347,1206_2347,0.32844,0,SR-91,209,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1206,2805,1206_2805,0.1017,0,200 S,211,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1207,1172,1207_1172,0.13225,0,W 400 S,414,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1207,2422,1207_2422,0.07068,0,S 100 E,414,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1207,2548,1207_2548,0.07726,0,,447,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1208,1175,1208_1175,0.13298,0,SR-238,397,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1208,1706,1208_1706,0.12379,0,100,398,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1208,2283,1208_2283,0.07179,0,SR-238,398,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,0,0
1208,2422,1208_2422,0.06379,0,S 100 E,414,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1209,1206,1209_1206,0.2905,0,SR-91,201,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1209,1211,1209_1211,0.41487,0,SR-91,186,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1209,1250,1209_1250,0.22113,0,SR-237,201,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1209,2609,1209_2609,0.16241,0,HYDE PARK LN,185,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1210,1213,1210_1213,0.36743,0,800 West,750,1,Rural,0,,35,Local,,1,1,1,1,0,0
1210,1215,1210_1215,0.37518,0,800 West,747,1,Rural,0,,35,Local,,1,1,1,1,0,0
1211,186,1211_186,0.12632,0,,186,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1211,194,1211_194,0.18972,0,,194,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1211,1209,1211_1209,0.41487,0,SR-91,186,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1211,1216,1211_1216,0.23399,0,SR-91,186,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1211,2762,1211_2762,0.21968,0,300 N,195,1,Urban,1,515,21,Minor Collector,,1,1,1,1,0,0
1212,307,1212_307,0.14716,0,,304,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1212,334,1212_334,0.18444,0,,330,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1212,1187,1212_1187,0.1357,0,1000,330,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1212,1233,1212_1233,0.1319,0,1000,330,1,Urban,1,840,23,Minor Arterial,,1,1,1,1,1,1
1213,1210,1213_1210,0.36743,0,800 West,750,1,Rural,0,,35,Local,,1,1,1,1,0,0
1213,2126,1213_2126,0.38414,0,800 West,746,1,Rural,0,,35,Local,,1,1,1,1,0,0
1214,1176,1214_1176,0.1372,0,Center Street,383,0.82,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1214,1228,1214_1228,0.132,0,Center Street,384,0.82,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1214,1684,1214_1684,0.13214,0,100,383,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1214,2217,1214_2217,0.09997,0,100,398,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1215,1210,1215_1210,0.37518,0,800 West,747,1,Rural,0,,35,Local,,1,1,1,1,0,0
1215,2039,1215_2039,0.54927,0,800 West,747,1,Rural,0,,35,Local,,1,1,1,1,0,0
1216,1211,1216_1211,0.23399,0,SR-91,186,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1216,2344,1216_2344,0.16281,0,E 4200 N,183,1,Urban,1,666,22,Major Collector,,1,1,1,1,0,0
1216,2348,1216_2348,0.06882,0,SR-91,183,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1216,2610,1216_2610,0.2245,0,E 4200 N,183,1,Urban,0,,21,Minor Collector,,1,1,1,1,0,0
1217,1676,1217_1676,0.13105,0,100,362,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1217,1684,1217_1684,0.13355,0,100,383,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1217,2419,1217_2419,0.06688,0,SR-30,362,1,Urban,1,412,18,Local,,1,1,1,1,1,1
1217,2421,1217_2421,0.06931,0,SR-30,383,1,Urban,1,412,18,Local,,1,1,1,1,1,1
1218,763,1218_763,0.4928,0,,742,1,Rural,7,10000,35,Centroid Connector,,1,1,1,1,0,0
1218,1466,1218_1466,0.53827,0,SR-142,742,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1218,1524,1218_1524,0.86321,0,SR-142,743,1,Rural,1,666,46,Major Collector,,1,1,1,1,0,0
1219,369,1219_369,0.10795,0,,360,1,Urban,7,10000,16,Centroid Connector,,1,1,1,1,0,0
1219,1230,1219_1230,0.13298,0,SR-89,360,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1219,1668,1219_1668,0.13114,0,100,360,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1219,1676,1219_1676,0.13354,0,100,361,1,Urban,1,666,22,Major Collector,,1,1,1,1,1,1
1219,2420,1219_2420,0.07159,0,SR-89,360,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1220,1582,1220_1582,0.33944,0,600 SOUTH,174,1,Urban,1,412,18,Local,,1,1,1,1,0,0
1220,1588,1220_1588,0.25243,0,SR-91,175,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
1220,2335,1220_2335,0.13352,0,SR-91,166,1,Urban,2,892,28,Principal Arterial,,1,1,1,1,1,1
