N,X,Y,TAZID,EXTERNAL,PNR_2015,PNR_2019,PNR_2024,PNR_2030,PNR_2040,PNR_2050,PNR_2030UF,PNR_2040UF,PNR_2050UF,GEOMETRYSO,GEOMETRY_1
"2201",429705.29459,4621577.47904,"324","0","0","0","0","0","0","0","0","0","0","1","1"
"2202",434388.31153,4623256.98000,"294","0","0","0","0","0","0","0","0","0","0","1","1"
"2203",433309.23913,4641491.07446,"113","0","0","0","0","0","0","0","0","0","0","1","1"
"2204",434732.55410,4623679.56469,"260","0","0","0","0","0","0","0","0","0","0","1","1"
"2205",434718.27728,4624078.22901,"252","0","0","0","0","0","0","0","0","0","0","1","1"
"2206",434319.75860,4624088.86288,"252","0","0","0","0","0","0","0","0","0","0","1","1"
"2207",434363.02605,4622967.60007,"294","0","0","0","0","0","0","0","0","0","0","1","1"
"2208",433947.85096,4622970.02703,"294","0","0","0","0","0","0","0","0","0","0","1","1"
"2209",426846.40469,4620840.36400,"319","0","0","0","0","0","0","0","0","0","0","1","1"
"2210",429474.02692,4619898.54061,"392","0","0","0","0","0","0","0","0","0","0","1","1"
"2211",429686.27061,4619892.76329,"409","0","0","0","0","0","0","0","0","0","0","1","1"
"2212",429898.99354,4619881.08886,"395","0","0","0","0","0","0","0","0","0","0","1","1"
"2213",429913.51848,4620310.87259,"380","0","0","0","0","0","0","0","0","0","0","1","1"
"2214",429909.25105,4620099.54999,"394","0","0","0","0","0","0","0","0","0","0","1","1"
"2215",430334.63820,4620082.08722,"395","0","0","0","0","0","0","0","0","0","0","1","1"
"2216",430551.73598,4620148.12941,"383","0","0","0","0","0","0","0","0","0","0","1","1"
"2217",430772.72352,4620121.26780,"398","0","0","0","0","0","0","0","0","0","0","1","1"
"2218",429465.20524,4619413.65438,"417","0","0","0","0","0","0","0","0","0","0","1","1"
"2219",429398.68676,4619300.29233,"416","0","0","0","0","0","0","0","0","0","0","1","1"
"2220",429378.43453,4618908.26931,"426","0","0","0","0","0","0","0","0","0","0","1","1"
"2221",429581.94691,4618901.09289,"426","0","0","0","0","0","0","0","0","0","0","1","1"
"2222",429917.94676,4618895.08587,"417","0","0","0","0","0","0","0","0","0","0","1","1"
"2223",429495.22075,4618711.47561,"426","0","0","0","0","0","0","0","0","0","0","1","1"
"2224",429445.93000,4616031.99415,"533","0","0","0","0","0","0","0","0","0","0","1","1"
"2225",430615.02336,4614900.96927,"543","0","0","0","0","0","0","0","0","0","0","1","1"
"2226",429382.42544,4617167.85280,"445","0","0","0","0","0","0","0","0","0","0","1","1"
"2227",433636.30553,4641226.21288,"113","0","0","0","0","0","0","0","0","0","0","1","1"
"2228",432937.43716,4641267.23222,"113","0","0","0","0","0","0","0","0","0","0","1","1"
"2229",432700.51441,4641040.60669,"118","0","0","0","0","0","0","0","0","0","0","1","1"
"2230",432821.27488,4616848.46050,"481","0","0","0","0","0","0","0","0","0","0","1","1"
"2231",433208.73136,4640565.73391,"120","0","0","0","0","0","0","0","0","0","0","1","1"
"2232",433266.04043,4641030.49578,"119","0","0","0","0","0","0","0","0","0","0","1","1"
"2233",432233.53471,4640176.97324,"122","0","0","0","0","0","0","0","0","0","0","1","1"
"2234",432358.27395,4617239.75333,"473","0","0","0","0","0","0","0","0","0","0","1","1"
"2235",432150.19707,4617246.60344,"477","0","0","0","0","0","0","0","0","0","0","1","1"
"2236",431529.60723,4617271.05808,"472","0","0","0","0","0","0","0","0","0","0","1","1"
"2237",431697.32137,4616430.08098,"480","0","0","0","0","0","0","0","0","0","0","1","1"
"2238",432048.10276,4640607.77709,"117","0","0","0","0","0","0","0","0","0","0","1","1"
"2239",431922.12833,4616620.50736,"478","0","0","0","0","0","0","0","0","0","0","1","1"
"2240",431796.90460,4641063.21957,"116","0","0","0","0","0","0","0","0","0","0","1","1"
"2241",432976.43824,4620320.81458,"391","0","0","0","0","0","0","0","0","0","0","1","1"
"2242",433564.35789,4620319.05241,"391","0","0","0","0","0","0","0","0","0","0","1","1"
"2243",432064.07074,4641287.01006,"110","0","0","0","0","0","0","0","0","0","0","1","1"
"2244",431783.33736,4640189.11336,"749","0","0","0","0","0","0","0","0","0","0","1","1"
"2245",434124.32826,4620258.03090,"391","0","0","0","0","0","0","0","0","0","0","1","1"
"2246",434630.32278,4620022.75408,"391","0","0","0","0","0","0","0","0","0","0","1","1"
"2247",419050.35113,4616392.36589,"831","0","0","0","0","0","0","0","0","0","0","1","1"
"2248",419757.93171,4615562.91328,"840","0","0","0","0","0","0","0","0","0","0","1","1"
"2249",419526.47397,4615565.65580,"832","0","0","0","0","0","0","0","0","0","0","1","1"
"2250",419998.11723,4614716.15991,"836","0","0","0","0","0","0","0","0","0","0","1","1"
"2251",419778.56373,4616383.51129,"832","0","0","0","0","0","0","0","0","0","0","1","1"
"2252",432019.21921,4639764.97587,"122","0","0","0","0","0","0","0","0","0","0","1","1"
"2253",422630.38508,4609611.02335,"611","0","0","0","0","0","0","0","0","0","0","1","1"
"2254",420613.30541,4613653.11934,"871","0","0","0","0","0","0","0","0","0","0","1","1"
"2255",421777.09953,4612915.82835,"872","0","0","0","0","0","0","0","0","0","0","1","1"
"2256",431995.51099,4638887.23482,"753","0","0","0","0","0","0","0","0","0","0","1","1"
"2257",422448.95788,4611432.09885,"595","0","0","0","0","0","0","0","0","0","0","1","1"
"2258",431722.39228,4638524.44451,"754","0","0","0","0","0","0","0","0","0","0","1","1"
"2259",422225.64341,4611164.74034,"595","0","0","0","0","0","0","0","0","0","0","1","1"
"2260",422652.30270,4610079.35694,"604","0","0","0","0","0","0","0","0","0","0","1","1"
"2261",428304.17760,4613583.03469,"547","0","0","0","0","0","0","0","0","0","0","1","1"
"2262",427631.37001,4611477.78172,"885","0","0","0","0","0","0","0","0","0","0","1","1"
"2263",427686.82378,4613590.69493,"881","0","0","0","0","0","0","0","0","0","0","1","1"
"2264",427661.81605,4612420.62977,"881","0","0","0","0","0","0","0","0","0","0","1","1"
"2265",426824.63880,4612440.33502,"884","0","0","0","0","0","0","0","0","0","0","1","1"
"2266",425343.21543,4612615.42178,"599","0","0","0","0","0","0","0","0","0","0","1","1"
"2267",425536.59437,4612531.07486,"599","0","0","0","0","0","0","0","0","0","0","1","1"
"2268",425646.79945,4612491.66859,"879","0","0","0","0","0","0","0","0","0","0","1","1"
"2269",428509.10847,4608813.66022,"584","0","0","0","0","0","0","0","0","0","0","1","1"
"2270",429175.55380,4608320.03909,"586","0","0","0","0","0","0","0","0","0","0","1","1"
"2271",425775.92054,4607641.34173,"621","0","0","0","0","0","0","0","0","0","0","1","1"
"2272",426787.13976,4610792.76768,"562","0","0","0","0","0","0","0","0","0","0","1","1"
"2273",428304.81058,4610731.23537,"889","0","0","0","0","0","0","0","0","0","0","1","1"
"2274",431365.16134,4630154.39887,"177","0","0","0","0","0","0","0","0","0","0","1","1"
"2275",413849.72789,4640933.81734,"654","0","0","0","0","0","0","0","0","0","0","1","1"
"2276",415321.23076,4640895.93263,"658","0","0","0","0","0","0","0","0","0","0","1","1"
"2277",414917.31595,4639080.03714,"665","0","0","0","0","0","0","0","0","0","0","1","1"
"2278",416186.49849,4639061.46373,"666","0","0","0","0","0","0","0","0","0","0","1","1"
"2279",412819.02851,4640038.88564,"652","0","0","0","0","0","0","0","0","0","0","1","1"
"2280",413658.83744,4635896.55601,"673","0","0","0","0","0","0","0","0","0","0","1","1"
"2281",421515.15584,4641066.95296,"62","0","0","0","0","0","0","0","0","0","0","1","1"
"2282",421583.51874,4639442.65705,"71","0","0","0","0","0","0","0","0","0","0","1","1"
"2283",430870.81348,4619673.38832,"415","0","0","0","0","0","0","0","0","0","0","1","1"
"2284",432193.63698,4638508.56457,"754","0","0","0","0","0","0","0","0","0","0","1","1"
"2285",433521.76589,4640470.11721,"121","0","0","0","0","0","0","0","0","0","0","1","1"
"2286",419331.37894,4643483.25274,"58","0","0","0","0","0","0","0","0","0","0","1","1"
"2287",431465.43730,4615325.27027,"496","0","0","0","0","0","0","0","0","0","0","1","1"
"2288",431229.02560,4615331.60811,"492","0","0","0","0","0","0","0","0","0","0","1","1"
"2289",428322.57661,4609863.79348,"569","0","0","0","0","0","0","0","0","0","0","1","1"
"2290",425797.16503,4609508.26047,"602","0","0","0","0","0","0","0","0","0","0","1","1"
"2291",427022.89343,4608268.88494,"906","0","0","0","0","0","0","0","0","0","0","1","1"
"2292",430595.66077,4612681.05364,"555","0","0","0","0","0","0","0","0","0","0","1","1"
"2293",423116.78814,4616067.57004,"851","0","0","0","0","0","0","0","0","0","0","1","1"
"2294",425051.18470,4616045.26858,"863","0","0","0","0","0","0","0","0","0","0","1","1"
"2295",426667.13102,4626761.48190,"263","0","0","0","0","0","0","0","0","0","0","1","1"
"2296",425842.55908,4623304.66358,"373","0","0","0","0","0","0","0","0","0","0","1","1"
"2297",426827.43800,4619992.06296,"375","0","0","0","0","0","0","0","0","0","0","1","1"
"2298",429311.52326,4619905.13078,"392","0","0","0","0","0","0","0","0","0","0","1","1"
"2299",428229.12823,4625238.94816,"272","0","0","0","0","0","0","0","0","0","0","1","1"
"2300",428223.15568,4624916.40740,"272","0","0","0","0","0","0","0","0","0","0","1","1"
"2301",428155.81038,4622269.27880,"322","0","0","0","0","0","0","0","0","0","0","1","1"
"2302",428402.94211,4615664.20691,"531","0","0","0","0","0","0","0","0","0","0","1","1"
"2303",432434.36142,4639790.05566,"123","0","0","0","0","0","0","0","0","0","0","1","1"
"2304",429966.51401,4636213.15826,"758","0","0","0","0","0","0","0","0","0","0","1","1"
"2305",429939.04831,4637818.77897,"758","0","0","0","0","0","0","0","0","0","0","1","1"
"2306",428674.86247,4632225.66474,"776","0","0","0","0","0","0","0","0","0","0","1","1"
"2307",429932.07126,4631848.12409,"144","0","0","0","0","0","0","0","0","0","0","1","1"
"2308",430165.48589,4631980.38149,"142","0","0","0","0","0","0","0","0","0","0","1","1"
"2309",429940.70113,4632097.03403,"142","0","0","0","0","0","0","0","0","0","0","1","1"
"2310",430404.75134,4632083.58016,"143","0","0","0","0","0","0","0","0","0","0","1","1"
"2311",430629.39279,4631961.53517,"145","0","0","0","0","0","0","0","0","0","0","1","1"
"2312",430856.07185,4631729.48254,"146","0","0","0","0","0","0","0","0","0","0","1","1"
"2313",431075.96971,4631256.01549,"165","0","0","0","0","0","0","0","0","0","0","1","1"
"2314",431096.17250,4631956.11440,"139","0","0","0","0","0","0","0","0","0","0","1","1"
"2315",431344.95056,4632290.00804,"140","0","0","0","0","0","0","0","0","0","0","1","1"
"2316",430650.03560,4632666.54351,"138","0","0","0","0","0","0","0","0","0","0","1","1"
"2317",430184.34738,4632680.14389,"137","0","0","0","0","0","0","0","0","0","0","1","1"
"2318",431265.55292,4633753.38301,"128","0","0","0","0","0","0","0","0","0","0","1","1"
"2319",431910.22191,4631401.56050,"155","0","0","0","0","0","0","0","0","0","0","1","1"
"2320",432152.87028,4631628.23426,"155","0","0","0","0","0","0","0","0","0","0","1","1"
"2321",431725.71267,4631224.13192,"167","0","0","0","0","0","0","0","0","0","0","1","1"
"2322",431552.27578,4631433.76617,"154","0","0","0","0","0","0","0","0","0","0","1","1"
"2323",431717.32882,4631954.59061,"148","0","0","0","0","0","0","0","0","0","0","1","1"
"2324",431111.11554,4632652.08481,"134","0","0","0","0","0","0","0","0","0","0","1","1"
"2325",430652.26342,4632900.39482,"133","0","0","0","0","0","0","0","0","0","0","1","1"
"2326",430190.65934,4632923.47067,"126","0","0","0","0","0","0","0","0","0","0","1","1"
"2327",429982.10603,4633112.55712,"126","0","0","0","0","0","0","0","0","0","0","1","1"
"2328",429916.97737,4631282.11706,"161","0","0","0","0","0","0","0","0","0","0","1","1"
"2329",430144.95716,4631049.11673,"163","0","0","0","0","0","0","0","0","0","0","1","1"
"2330",429888.60108,4630788.84087,"160","0","0","0","0","0","0","0","0","0","0","1","1"
"2331",430093.36719,4630527.63784,"173","0","0","0","0","0","0","0","0","0","0","1","1"
"2332",430307.86992,4630781.74867,"164","0","0","0","0","0","0","0","0","0","0","1","1"
"2333",430381.16705,4631279.19121,"162","0","0","0","0","0","0","0","0","0","0","1","1"
"2334",430560.76174,4631041.84977,"164","0","0","0","0","0","0","0","0","0","0","1","1"
"2335",430829.78086,4630780.96069,"166","0","0","0","0","0","0","0","0","0","0","1","1"
"2336",431081.75513,4630561.66136,"166","0","0","0","0","0","0","0","0","0","0","1","1"
"2337",427031.10625,4629789.19732,"781","0","0","0","0","0","0","0","0","0","0","1","1"
"2338",432898.61210,4631173.82835,"170","0","0","0","0","0","0","0","0","0","0","1","1"
"2339",433105.49152,4630838.05478,"171","0","0","0","0","0","0","0","0","0","0","1","1"
"2340",432909.10963,4630543.16953,"182","0","0","0","0","0","0","0","0","0","0","1","1"
"2341",433109.66818,4630604.61259,"171","0","0","0","0","0","0","0","0","0","0","1","1"
"2342",431683.95999,4630557.47247,"167","0","0","0","0","0","0","0","0","0","0","1","1"
"2343",425929.92769,4628186.39059,"785","0","0","0","0","0","0","0","0","0","0","1","1"
"2344",430519.82331,4628875.97564,"186","0","0","0","0","0","0","0","0","0","0","1","1"
"2345",430251.08064,4629060.00138,"183","0","0","0","0","0","0","0","0","0","0","1","1"
"2346",430430.58965,4627833.04860,"200","0","0","0","0","0","0","0","0","0","0","1","1"
"2347",430726.33275,4626833.01144,"210","0","0","0","0","0","0","0","0","0","0","1","1"
"2348",430785.16707,4628982.53445,"187","0","0","0","0","0","0","0","0","0","0","1","1"
"2349",431333.72266,4629056.81508,"188","0","0","0","0","0","0","0","0","0","0","1","1"
"2350",431973.66133,4629286.44791,"189","0","0","0","0","0","0","0","0","0","0","1","1"
"2351",432428.46336,4629272.83189,"190","0","0","0","0","0","0","0","0","0","0","1","1"
"2352",432492.01319,4628450.05413,"193","0","0","0","0","0","0","0","0","0","0","1","1"
"2353",432743.51723,4628105.82203,"198","0","0","0","0","0","0","0","0","0","0","1","1"
"2354",431845.23527,4627792.66134,"203","0","0","0","0","0","0","0","0","0","0","1","1"
"2355",431521.89050,4628132.03350,"195","0","0","0","0","0","0","0","0","0","0","1","1"
"2356",429066.39845,4631005.93914,"159","0","0","0","0","0","0","0","0","0","0","1","1"
"2357",431501.94912,4627579.01586,"203","0","0","0","0","0","0","0","0","0","0","1","1"
"2358",431927.80587,4627570.75750,"203","0","0","0","0","0","0","0","0","0","0","1","1"
"2359",432023.31980,4626909.00718,"213","0","0","0","0","0","0","0","0","0","0","1","1"
"2360",432239.05357,4626478.07305,"214","0","0","0","0","0","0","0","0","0","0","1","1"
"2361",431498.40256,4626538.26240,"212","0","0","0","0","0","0","0","0","0","0","1","1"
"2362",430932.96177,4625442.18589,"223","0","0","0","0","0","0","0","0","0","0","1","1"
"2363",430285.99035,4625153.77079,"232","0","0","0","0","0","0","0","0","0","0","1","1"
"2364",429935.99532,4625456.63437,"220","0","0","0","0","0","0","0","0","0","0","1","1"
"2365",430296.15428,4626267.85365,"219","0","0","0","0","0","0","0","0","0","0","1","1"
"2366",429812.11094,4625966.49389,"220","0","0","0","0","0","0","0","0","0","0","1","1"
"2367",432809.54208,4625415.51033,"238","0","0","0","0","0","0","0","0","0","0","1","1"
"2368",433949.30580,4624671.45049,"250","0","0","0","0","0","0","0","0","0","0","1","1"
"2369",433709.18478,4623265.03783,"316","0","0","0","0","0","0","0","0","0","0","1","1"
"2370",434162.92457,4623260.63904,"293","0","0","0","0","0","0","0","0","0","0","1","1"
"2371",433127.44547,4624624.61345,"248","0","0","0","0","0","0","0","0","0","0","1","1"
"2372",431793.86462,4625420.47023,"236","0","0","0","0","0","0","0","0","0","0","1","1"
"2373",430868.60477,4624832.05541,"242","0","0","0","0","0","0","0","0","0","0","1","1"
"2374",430276.27928,4624646.92907,"241","0","0","0","0","0","0","0","0","0","0","1","1"
"2375",432150.89129,4623994.39427,"245","0","0","0","0","0","0","0","0","0","0","1","1"
"2376",431733.00589,4624009.55709,"255","0","0","0","0","0","0","0","0","0","0","1","1"
"2377",431342.54547,4624810.22524,"235","0","0","0","0","0","0","0","0","0","0","1","1"
"2378",430050.88375,4624043.76024,"278","0","0","0","0","0","0","0","0","0","0","1","1"
"2379",429450.32918,4624466.32456,"277","0","0","0","0","0","0","0","0","0","0","1","1"
"2380",430456.46966,4624024.06072,"285","0","0","0","0","0","0","0","0","0","0","1","1"
"2381",430664.61301,4624227.35531,"242","0","0","0","0","0","0","0","0","0","0","1","1"
"2382",430022.31873,4623220.85881,"300","0","0","0","0","0","0","0","0","0","0","1","1"
"2383",429615.55605,4623233.83494,"299","0","0","0","0","0","0","0","0","0","0","1","1"
"2384",429597.93126,4622407.66443,"299","0","0","0","0","0","0","0","0","0","0","1","1"
"2385",429979.04166,4622393.96171,"300","0","0","0","0","0","0","0","0","0","0","1","1"
"2386",429755.20521,4621981.65978,"325","0","0","0","0","0","0","0","0","0","0","1","1"
"2387",429963.29019,4621567.22075,"354","0","0","0","0","0","0","0","0","0","0","1","1"
"2388",433139.98637,4623211.20656,"290","0","0","0","0","0","0","0","0","0","0","1","1"
"2389",433134.27971,4622927.88387,"313","0","0","0","0","0","0","0","0","0","0","1","1"
"2390",432126.61999,4623159.85537,"309","0","0","0","0","0","0","0","0","0","0","1","1"
"2391",432333.31898,4622513.59078,"310","0","0","0","0","0","0","0","0","0","0","1","1"
"2392",431483.10062,4622934.07201,"305","0","0","0","0","0","0","0","0","0","0","1","1"
"2393",431706.84595,4623172.97455,"307","0","0","0","0","0","0","0","0","0","0","1","1"
"2394",431272.69654,4623178.29241,"287","0","0","0","0","0","0","0","0","0","0","1","1"
"2395",431270.90292,4622357.44170,"332","0","0","0","0","0","0","0","0","0","0","1","1"
"2396",431467.26472,4622037.40032,"332","0","0","0","0","0","0","0","0","0","0","1","1"
"2397",431868.43055,4621205.11517,"365","0","0","0","0","0","0","0","0","0","0","1","1"
"2398",430593.51842,4621452.86173,"358","0","0","0","0","0","0","0","0","0","0","1","1"
"2399",430719.85488,4621770.10929,"331","0","0","0","0","0","0","0","0","0","0","1","1"
"2400",429544.29014,4621175.14683,"352","0","0","0","0","0","0","0","0","0","0","1","1"
"2401",429720.26816,4620953.27203,"353","0","0","0","0","0","0","0","0","0","0","1","1"
"2402",429927.61021,4620735.86839,"380","0","0","0","0","0","0","0","0","0","0","1","1"
"2403",430148.55128,4620939.34440,"357","0","0","0","0","0","0","0","0","0","0","1","1"
"2404",429941.45028,4621162.11177,"355","0","0","0","0","0","0","0","0","0","0","1","1"
"2405",430250.12789,4620726.13081,"357","0","0","0","0","0","0","0","0","0","0","1","1"
"2406",430266.38281,4621152.77928,"356","0","0","0","0","0","0","0","0","0","0","1","1"
"2407",430134.62393,4620511.06129,"381","0","0","0","0","0","0","0","0","0","0","1","1"
"2408",430220.32235,4620300.39388,"381","0","0","0","0","0","0","0","0","0","0","1","1"
"2409",429853.61082,4620314.70462,"380","0","0","0","0","0","0","0","0","0","0","1","1"
"2410",429708.17753,4620513.55482,"380","0","0","0","0","0","0","0","0","0","0","1","1"
"2411",429526.74980,4620749.51865,"379","0","0","0","0","0","0","0","0","0","0","1","1"
"2412",429909.17702,4620049.74534,"395","0","0","0","0","0","0","0","0","0","0","1","1"
"2413",429692.44662,4620102.41630,"393","0","0","0","0","0","0","0","0","0","0","1","1"
"2414",429797.80058,4619886.66580,"409","0","0","0","0","0","0","0","0","0","0","1","1"
"2415",429507.22010,4620322.86860,"379","0","0","0","0","0","0","0","0","0","0","1","1"
"2416",429510.49379,4619897.49048,"409","0","0","0","0","0","0","0","0","0","0","1","1"
"2417",427898.88697,4619143.97843,"423","0","0","0","0","0","0","0","0","0","0","1","1"
"2418",430448.47417,4620293.88392,"382","0","0","0","0","0","0","0","0","0","0","1","1"
"2419",430898.00845,4620703.84189,"384","0","0","0","0","0","0","0","0","0","0","1","1"
"2420",430688.26106,4621138.95402,"361","0","0","0","0","0","0","0","0","0","0","1","1"
"2421",430679.09123,4620712.73301,"383","0","0","0","0","0","0","0","0","0","0","1","1"
"2422",430749.93650,4619575.05105,"414","0","0","0","0","0","0","0","0","0","0","1","1"
"2423",430537.39821,4619576.01738,"414","0","0","0","0","0","0","0","0","0","0","1","1"
"2424",430320.28268,4619580.39698,"412","0","0","0","0","0","0","0","0","0","0","1","1"
"2425",430529.73183,4619334.87618,"419","0","0","0","0","0","0","0","0","0","0","1","1"
"2426",430406.23880,4619128.83158,"419","0","0","0","0","0","0","0","0","0","0","1","1"
"2427",430312.12737,4619302.37864,"419","0","0","0","0","0","0","0","0","0","0","1","1"
"2428",430421.12931,4619476.56206,"419","0","0","0","0","0","0","0","0","0","0","1","1"
"2429",430088.11195,4619087.71566,"418","0","0","0","0","0","0","0","0","0","0","1","1"
"2430",429878.68459,4619275.04373,"417","0","0","0","0","0","0","0","0","0","0","1","1"
"2431",429731.38168,4618898.02262,"417","0","0","0","0","0","0","0","0","0","0","1","1"
"2432",429252.02098,4618286.99148,"426","0","0","0","0","0","0","0","0","0","0","1","1"
"2433",430334.16455,4618722.10280,"430","0","0","0","0","0","0","0","0","0","0","1","1"
"2434",430739.61137,4618412.57905,"458","0","0","0","0","0","0","0","0","0","0","1","1"
"2435",430739.10744,4618942.26612,"447","0","0","0","0","0","0","0","0","0","0","1","1"
"2436",432204.49900,4619155.76864,"450","0","0","0","0","0","0","0","0","0","0","1","1"
"2437",432617.30606,4618417.36071,"467","0","0","0","0","0","0","0","0","0","0","1","1"
"2438",431978.38648,4617891.51911,"464","0","0","0","0","0","0","0","0","0","0","1","1"
"2439",431852.75814,4617255.03990,"477","0","0","0","0","0","0","0","0","0","0","1","1"
"2440",432135.04448,4617034.43848,"481","0","0","0","0","0","0","0","0","0","0","1","1"
"2441",431723.90484,4616835.05491,"477","0","0","0","0","0","0","0","0","0","0","1","1"
"2442",430528.16293,4616871.77657,"474","0","0","0","0","0","0","0","0","0","0","1","1"
"2443",432705.79757,4615961.10092,"483","0","0","0","0","0","0","0","0","0","0","1","1"
"2444",433039.64323,4616401.54123,"481","0","0","0","0","0","0","0","0","0","0","1","1"
"2445",432520.11190,4615609.91786,"485","0","0","0","0","0","0","0","0","0","0","1","1"
"2446",433014.93476,4615599.34999,"484","0","0","0","0","0","0","0","0","0","0","1","1"
"2447",431447.88215,4614743.53940,"501","0","0","0","0","0","0","0","0","0","0","1","1"
"2448",432065.87572,4614147.72766,"509","0","0","0","0","0","0","0","0","0","0","1","1"
"2449",428811.51502,4612387.86864,"886","0","0","0","0","0","0","0","0","0","0","1","1"
"2450",428799.27054,4611437.75688,"890","0","0","0","0","0","0","0","0","0","0","1","1"
"2451",427967.14371,4611465.00612,"889","0","0","0","0","0","0","0","0","0","0","1","1"
"2452",427643.61545,4611921.95222,"885","0","0","0","0","0","0","0","0","0","0","1","1"
"2453",427979.34929,4612406.04054,"885","0","0","0","0","0","0","0","0","0","0","1","1"
"2454",427234.99646,4611490.34866,"888","0","0","0","0","0","0","0","0","0","0","1","1"
"2455",426818.18324,4611953.40164,"883","0","0","0","0","0","0","0","0","0","0","1","1"
"2456",427240.43267,4612430.32722,"880","0","0","0","0","0","0","0","0","0","0","1","1"
"2457",429336.54151,4612704.66040,"882","0","0","0","0","0","0","0","0","0","0","1","1"
"2458",427327.64978,4610253.65756,"563","0","0","0","0","0","0","0","0","0","0","1","1"
"2459",426280.50687,4610295.15577,"562","0","0","0","0","0","0","0","0","0","0","1","1"
"2460",427863.82489,4609869.69379,"569","0","0","0","0","0","0","0","0","0","0","1","1"
"2461",428109.25428,4610219.41787,"563","0","0","0","0","0","0","0","0","0","0","1","1"
"2462",429692.03101,4610175.84528,"565","0","0","0","0","0","0","0","0","0","0","1","1"
"2463",429250.53661,4609932.83550,"571","0","0","0","0","0","0","0","0","0","0","1","1"
"2464",430282.65915,4608744.61833,"586","0","0","0","0","0","0","0","0","0","0","1","1"
"2465",431445.46178,4607881.85569,"913","0","0","0","0","0","0","0","0","0","0","1","1"
"2466",430640.85244,4608354.19704,"587","0","0","0","0","0","0","0","0","0","0","1","1"
"2467",430627.30094,4607495.06058,"913","0","0","0","0","0","0","0","0","0","0","1","1"
"2468",431143.15866,4605444.19245,"917","0","0","0","0","0","0","0","0","0","0","1","1"
"2469",430385.91136,4605295.57916,"804","0","0","0","0","0","0","0","0","0","0","1","1"
"2470",430813.11466,4602354.09517,"630","0","0","0","0","0","0","0","0","0","0","1","1"
"2471",431083.80312,4601965.84790,"633","0","0","0","0","0","0","0","0","0","0","1","1"
"2472",424921.82861,4606715.75000,"908","0","0","0","0","0","0","0","0","0","0","1","1"
"2473",424159.80935,4607465.17546,"621","0","0","0","0","0","0","0","0","0","0","1","1"
"2474",424161.27180,4608654.67018,"613","0","0","0","0","0","0","0","0","0","0","1","1"
"2475",421936.30571,4607109.45534,"617","0","0","0","0","0","0","0","0","0","0","1","1"
"2476",421725.42263,4609183.30194,"610","0","0","0","0","0","0","0","0","0","0","1","1"
"2477",421714.04180,4608250.83402,"617","0","0","0","0","0","0","0","0","0","0","1","1"
"2478",421336.65100,4608722.27338,"610","0","0","0","0","0","0","0","0","0","0","1","1"
"2479",422399.44883,4609613.37888,"611","0","0","0","0","0","0","0","0","0","0","1","1"
"2480",422640.05049,4609847.08753,"604","0","0","0","0","0","0","0","0","0","0","1","1"
"2481",422931.45598,4609597.89977,"612","0","0","0","0","0","0","0","0","0","0","1","1"
"2482",422207.60118,4610809.39964,"593","0","0","0","0","0","0","0","0","0","0","1","1"
"2483",421993.16666,4610567.17303,"594","0","0","0","0","0","0","0","0","0","0","1","1"
"2484",421992.90488,4611198.05639,"593","0","0","0","0","0","0","0","0","0","0","1","1"
"2485",421778.59989,4610879.18547,"593","0","0","0","0","0","0","0","0","0","0","1","1"
"2486",421772.64551,4610248.72866,"594","0","0","0","0","0","0","0","0","0","0","1","1"
"2487",417360.11399,4620480.17041,"800","0","0","0","0","0","0","0","0","0","0","1","1"
"2488",418166.26825,4620479.25594,"801","0","0","0","0","0","0","0","0","0","0","1","1"
"2489",422903.76729,4626588.45234,"721","0","0","0","0","0","0","0","0","0","0","1","1"
"2490",430635.21286,4614296.44024,"542","0","0","0","0","0","0","0","0","0","0","1","1"
"2491",431094.09873,4614361.63971,"508","0","0","0","0","0","0","0","0","0","0","1","1"
"2492",428664.89224,4616032.44597,"531","0","0","0","0","0","0","0","0","0","0","1","1"
"2493",428540.28030,4616620.34340,"446","0","0","0","0","0","0","0","0","0","0","1","1"
"2494",427444.90462,4616434.91243,"439","0","0","0","0","0","0","0","0","0","0","1","1"
"2495",427054.34097,4616040.88654,"439","0","0","0","0","0","0","0","0","0","0","1","1"
"2496",426648.16252,4616442.64007,"439","0","0","0","0","0","0","0","0","0","0","1","1"
"2497",426246.46195,4616045.60732,"860","0","0","0","0","0","0","0","0","0","0","1","1"
"2498",425842.47126,4615239.91376,"866","0","0","0","0","0","0","0","0","0","0","1","1"
"2499",426648.34211,4615225.09843,"866","0","0","0","0","0","0","0","0","0","0","1","1"
"2500",424826.45189,4619255.07443,"812","0","0","0","0","0","0","0","0","0","0","1","1"
"2501",428732.36510,4608464.57014,"0","0","0","0","0","0","0","0","0","0","0","1","1"
"2502",419647.87869,4618887.19648,"519","0","0","0","0","0","0","0","0","0","0","1","1"
"2503",419851.18416,4618465.53541,"841","0","0","0","0","0","0","0","0","0","0","1","1"
"2504",419828.01673,4617787.16805,"527","0","0","0","0","0","0","0","0","0","0","1","1"
"2505",417348.75486,4618467.41708,"520","0","0","0","0","0","0","0","0","0","0","1","1"
"2506",417771.82330,4622583.60742,"797","0","0","0","0","0","0","0","0","0","0","1","1"
"2507",418573.01006,4622192.36722,"803","0","0","0","0","0","0","0","0","0","0","1","1"
"2508",424713.46751,4621315.32406,"372","0","0","0","0","0","0","0","0","0","0","1","1"
